cell,tag,arm,policy,split_fit,alpha,band_mode,campus,u,beta,rho,eps,seed,inst_id,rule,rule_sup,m0_alone,m0_sup,oracle,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2655.018000,2031.763200,1851.407200,0.242049,0.099757,0.241784,0.082524
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1594.987600,1318.284000,1322.403200,0.245092,0.056848,0.245271,0.035990
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1391.008400,1206.955200,1174.773600,0.249207,0.050891,0.246819,0.030928
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,303,c09_storm2_w80_u100_0029,2294.863600,1370.337600,2008.090800,1183.905200,1059.860800,0.241265,0.075862,0.247508,0.062640
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1463.969600,1284.887200,1177.979600,0.249253,0.059952,0.247164,0.048309
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1490.392000,1348.044000,1348.460800,0.248820,0.059621,0.248489,0.040541
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0022,936.385600,926.554400,949.714400,892.096000,873.416000,0.249833,0.016043,0.250330,0.023747
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3129.662000,2591.221600,2308.195200,0.244850,0.139423,0.241642,0.109223
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1662.560800,1314.332400,1285.333600,0.247631,0.061224,0.244486,0.051546
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3131.150000,2213.954000,1896.992800,0.250422,0.112360,0.250421,0.076233
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2639.421600,2120.252800,1851.407200,0.242049,0.099757,0.244131,0.081731
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1629.925200,1394.247600,1322.403200,0.245092,0.056848,0.243020,0.041775
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1333.686800,1216.897600,1174.773600,0.249207,0.050891,0.248577,0.027990
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,304,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1858.112000,1178.420000,1059.860800,0.241265,0.075862,0.243767,0.050000
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1400.022000,1271.664000,1177.979600,0.249253,0.059952,0.248807,0.052758
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1468.286000,1379.770000,1348.460800,0.248820,0.059621,0.247811,0.032609
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0022,936.385600,926.554400,940.993600,888.950000,873.416000,0.249833,0.016043,0.250331,0.031746
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3213.488800,2590.588800,2308.195200,0.244850,0.139423,0.250000,0.100703
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1807.818800,1319.253600,1285.333600,0.247631,0.061224,0.249842,0.050633
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3130.150000,2170.860000,1896.992800,0.250422,0.112360,0.250281,0.071910
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2431.215200,2035.589600,1851.407200,0.242049,0.099757,0.241035,0.065854
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1587.136800,1315.214000,1322.403200,0.245092,0.056848,0.250158,0.035264
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1343.231600,1205.778800,1174.773600,0.249207,0.050891,0.247298,0.035990
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,305,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1888.251200,1181.840800,1059.860800,0.241265,0.075862,0.248475,0.060268
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1408.152800,1259.800400,1177.979600,0.249253,0.059952,0.247460,0.057971
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1546.158000,1359.789600,1348.460800,0.248820,0.059621,0.247811,0.027174
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0022,936.385600,926.554400,941.694000,907.542800,873.416000,0.249833,0.016043,0.250330,0.013193
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3201.863600,2547.414400,2308.195200,0.244850,0.139423,0.243988,0.088942
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1669.044400,1301.370400,1285.333600,0.247631,0.061224,0.246368,0.043590
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3159.473600,2150.628000,1896.992800,0.250422,0.112360,0.245368,0.066362
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2444.671600,2053.550800,1851.407200,0.242049,0.099757,0.243227,0.050847
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1633.566800,1311.094400,1322.403200,0.245092,0.056848,0.244164,0.036176
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1395.117200,1249.255200,1174.773600,0.249207,0.050891,0.246992,0.020513
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,306,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1739.106800,1049.768800,1059.860800,0.241265,0.075862,0.241971,0.050343
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1299.395600,1233.264400,1177.979600,0.249253,0.059952,0.247914,0.048077
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1523.126400,1376.401600,1348.460800,0.248820,0.059621,0.250505,0.037634
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0022,936.385600,926.554400,971.780800,917.552000,873.416000,0.249833,0.016043,0.250000,0.034301
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3421.761200,2737.288000,2308.195200,0.244850,0.139423,0.250000,0.119438
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1673.570000,1320.164800,1285.333600,0.247631,0.061224,0.250000,0.050251
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3165.061200,2275.978000,1896.992800,0.250422,0.112360,0.249154,0.072398
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2725.651200,1940.406400,1851.407200,0.242049,0.099757,0.242068,0.072816
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1600.900800,1314.855200,1322.403200,0.245092,0.056848,0.242731,0.036458
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1359.453200,1299.979200,1174.773600,0.249207,0.050891,0.246992,0.030769
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,307,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1889.461600,1088.251200,1059.860800,0.241265,0.075862,0.247920,0.053691
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1420.016000,1258.287600,1177.979600,0.249253,0.059952,0.246722,0.043478
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1427.249200,1349.996000,1348.460800,0.248820,0.059621,0.247978,0.032609
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0022,936.385600,926.554400,943.426000,887.863200,873.416000,0.249833,0.016043,0.248517,0.029178
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3237.102000,2604.058800,2308.195200,0.244850,0.139423,0.249854,0.096019
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1847.148400,1324.637200,1285.333600,0.247631,0.061224,0.249054,0.048101
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0025,3707.412000,2500.523200,2993.080000,2078.751200,1896.992800,0.250422,0.112360,0.249298,0.067568
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2460.139600,2052.671600,1851.407200,0.242049,0.099757,0.243974,0.065060
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1581.286400,1327.986000,1322.403200,0.245092,0.056848,0.240834,0.031496
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1388.177600,1254.936000,1174.773600,0.249207,0.050891,0.247319,0.030612
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,308,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1843.360000,1231.523200,1059.860800,0.241265,0.075862,0.249724,0.048673
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1358.858000,1231.845600,1177.979600,0.249253,0.059952,0.247619,0.067308
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1471.951600,1374.214400,1348.460800,0.248820,0.059621,0.247978,0.046196
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0022,936.385600,926.554400,899.107200,888.949200,873.416000,0.249833,0.016043,0.249835,0.007937
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3483.378400,2526.175200,2308.195200,0.244850,0.139423,0.250147,0.112941
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1747.343200,1325.422000,1285.333600,0.247631,0.061224,0.249842,0.037975
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3320.274400,2288.321200,1896.992800,0.250422,0.112360,0.250281,0.087640
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2547.420800,2111.306000,1851.407200,0.242049,0.099757,0.242012,0.068460
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1579.851600,1319.768800,1322.403200,0.245092,0.056848,0.249842,0.035443
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1370.809600,1204.527200,1174.773600,0.249207,0.050891,0.247155,0.030691
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,309,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1976.129200,1315.120000,1059.860800,0.241265,0.075862,0.249584,0.066667
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0020,1473.651200,1454.358400,1430.691600,1220.922800,1177.979600,0.249253,0.059952,0.247171,0.057831
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0021,1519.953200,1430.714400,1453.173200,1363.946800,1348.460800,0.248820,0.059621,0.248318,0.037940
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0022,936.385600,926.554400,939.986800,893.985600,873.416000,0.249833,0.016043,0.250329,0.020997
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0023,4099.384400,3015.776000,3256.076000,2606.062400,2308.195200,0.244850,0.139423,0.245327,0.109524
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0024,1943.420000,1499.359600,1602.372400,1282.690400,1285.333600,0.247631,0.061224,0.244782,0.041344
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0025,3707.412000,2500.523200,3198.483200,2251.261200,1896.992800,0.250422,0.112360,0.246361,0.075000
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0026,3150.937600,2109.815200,2592.222400,2107.108800,1851.407200,0.242049,0.099757,0.240492,0.070560
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0027,1808.482000,1479.807600,1471.588800,1296.069200,1322.403200,0.245092,0.056848,0.244962,0.025707
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0028,1488.968400,1362.670800,1322.074000,1201.371600,1174.773600,0.249207,0.050891,0.247475,0.038265
c9_storm2_u100_b0.20_r0.25_eps0.00,A,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.0,310,c09_storm2_w80_u100_0029,2294.863600,1370.337600,1861.713200,1237.480400,1059.860800,0.241265,0.075862,0.244481,0.056433
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0020,1473.651200,1481.237600,1579.286800,1495.034400,1177.979600,0.249253,0.172662,0.248067,0.153477
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0021,1519.953200,1463.768400,1518.953200,1456.874400,1348.460800,0.249158,0.164865,0.248485,0.159892
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0022,936.385600,918.010400,942.512000,891.073600,873.416000,0.250498,0.108753,0.250000,0.118734
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0023,4099.384400,2957.268800,3561.712800,2949.069600,2308.195200,0.245006,0.304556,0.242407,0.272289
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0024,1943.420000,1392.458400,1716.730400,1394.223200,1285.333600,0.246212,0.192308,0.245117,0.169666
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0025,3707.412000,2619.715600,3276.947600,2367.364800,1896.992800,0.250141,0.193694,0.248036,0.185520
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0026,3150.937600,2233.247200,2848.997200,2154.312400,1851.407200,0.242353,0.194175,0.241259,0.169082
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0027,1808.482000,1511.080000,1639.792800,1371.008800,1322.403200,0.245558,0.173127,0.244641,0.164948
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0028,1488.968400,1434.598400,1422.104400,1281.720000,1174.773600,0.250000,0.175573,0.246506,0.167526
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,301,c09_storm2_w80_u100_0029,2294.863600,1282.497200,1881.741200,1232.190800,1059.860800,0.242391,0.157534,0.242105,0.153318
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0020,1473.651200,1422.817200,1491.784800,1391.050000,1177.979600,0.249851,0.177033,0.246429,0.159420
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0021,1519.953200,1459.531200,1447.163600,1383.689200,1348.460800,0.249494,0.140541,0.247984,0.119241
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0022,936.385600,886.426400,975.769200,978.735600,873.416000,0.250000,0.131016,0.250331,0.105820
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0023,4099.384400,3267.851200,3602.411600,2833.945200,2308.195200,0.246769,0.242857,0.239626,0.234146
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0024,1943.420000,1468.635200,1739.392800,1347.318400,1285.333600,0.248737,0.164975,0.247325,0.145038
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0025,3707.412000,2608.940800,3097.943200,2319.396000,1896.992800,0.250000,0.200450,0.250140,0.200893
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0026,3150.937600,2208.205200,2956.913600,2111.083600,1851.407200,0.242941,0.196126,0.242020,0.184652
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0027,1808.482000,1490.126000,1574.354400,1310.621600,1322.403200,0.246992,0.176923,0.247170,0.152672
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0028,1488.968400,1392.945200,1392.294400,1207.471600,1174.773600,0.250000,0.136709,0.246203,0.136247
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,302,c09_storm2_w80_u100_0029,2294.863600,1442.120000,1808.365600,1437.570000,1059.860800,0.240710,0.218894,0.242944,0.223235
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0020,1473.651200,1470.824000,1561.014400,1387.970800,1177.979600,0.248804,0.182692,0.250149,0.173810
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0021,1519.953200,1516.909600,1483.186000,1391.746000,1348.460800,0.249663,0.183784,0.250000,0.166220
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0022,936.385600,901.945600,913.439200,903.892800,873.416000,0.250502,0.122995,0.250329,0.102362
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0023,4099.384400,3228.067200,4066.795200,3072.417200,2308.195200,0.247204,0.228571,0.248829,0.207059
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0024,1943.420000,1420.084000,1686.742800,1360.724800,1285.333600,0.246047,0.156812,0.244975,0.133333
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0025,3707.412000,2598.037200,3403.964000,2305.173200,1896.992800,0.249859,0.200450,0.246067,0.180365
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0026,3150.937600,2282.309200,3353.626800,2176.723200,1851.407200,0.244431,0.184652,0.250000,0.197674
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0027,1808.482000,1581.037600,1556.302000,1314.333200,1322.403200,0.246358,0.172237,0.245747,0.151282
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0028,1488.968400,1307.956000,1559.906800,1256.968000,1174.773600,0.247944,0.132653,0.250315,0.123426
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,303,c09_storm2_w80_u100_0029,2294.863600,1419.021200,2039.995600,1380.726000,1059.860800,0.242239,0.176201,0.243916,0.176871
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0020,1473.651200,1408.813200,1502.020000,1324.946400,1177.979600,0.248804,0.173077,0.247017,0.171498
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0021,1519.953200,1471.347600,1375.070000,1340.251200,1348.460800,0.248820,0.200542,0.248318,0.162602
c9_storm2_u100_b0.20_r0.25_eps0.25,B,targeted_split,targeted,1,0.1,global,9,100,0.2,0.25,0.25,304,c09_storm2_w80_u100_0022,936.385600,892.444800,919.658000,913.500000,873.416000,0.250000,0.152406,0.249340,0.156085
