campus,track,size,alpha,inst_id,n_bldg,n_restr_bldg,n_restr_jobs,rule_rec,rule_access,rule_twt,rule_feas,reorder_twt,reorder_access,reorder_feas,defer_twt,defer_rec,defer_access,defer_feas
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0012,0,0,0,55.58359999999999,0.0,55.58359999999999,True,55.58359999999999,0.0,True,55.58359999999999,55.58359999999999,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0013,0,0,0,383.8092,0.0,383.8092,True,383.8092,0.0,True,383.8092,383.8092,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0013,0,0,0,383.8092,0.0,383.8092,True,383.8092,0.0,True,383.8092,383.8092,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0014,0,0,0,351.40960000000007,0.0,351.40960000000007,True,351.40960000000007,0.0,True,351.40960000000007,351.40960000000007,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0014,0,0,0,351.40960000000007,0.0,351.40960000000007,True,351.40960000000007,0.0,True,351.40960000000007,351.40960000000007,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0015,0,0,0,96.22,0.0,96.22,True,96.22,0.0,True,96.22,96.22,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0015,0,0,0,96.22,0.0,96.22,True,96.22,0.0,True,96.22,96.22,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0016,0,0,0,48.339200000000005,0.0,48.339200000000005,True,48.339200000000005,0.0,True,48.339200000000005,48.339200000000005,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0016,0,0,0,48.339200000000005,0.0,48.339200000000005,True,48.339200000000005,0.0,True,48.339200000000005,48.339200000000005,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0017,0,0,0,34.84840000000003,0.0,34.84840000000003,True,34.84840000000003,0.0,True,34.84840000000003,34.84840000000003,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0017,0,0,0,34.84840000000003,0.0,34.84840000000003,True,34.84840000000003,0.0,True,34.84840000000003,34.84840000000003,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0018,0,0,0,12.508799999999994,0.0,12.508799999999994,True,12.508799999999994,0.0,True,12.508799999999994,12.508799999999994,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0018,0,0,0,12.508799999999994,0.0,12.508799999999994,True,12.508799999999994,0.0,True,12.508799999999994,12.508799999999994,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0019,0,0,0,77.96399999999997,0.0,77.96399999999997,True,77.96399999999997,0.0,True,77.96399999999997,77.96399999999997,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0019,0,0,0,77.96399999999997,0.0,77.96399999999997,True,77.96399999999997,0.0,True,77.96399999999997,77.96399999999997,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0020,0,0,0,91.9736,0.0,91.9736,True,91.9736,0.0,True,91.9736,91.9736,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0020,0,0,0,91.9736,0.0,91.9736,True,91.9736,0.0,True,91.9736,91.9736,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0021,0,0,0,51.43360000000001,0.0,51.43360000000001,True,51.43360000000001,0.0,True,51.43360000000001,51.43360000000001,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0021,0,0,0,51.43360000000001,0.0,51.43360000000001,True,51.43360000000001,0.0,True,51.43360000000001,51.43360000000001,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0022,0,0,0,36.4872,0.0,36.4872,True,36.4872,0.0,True,36.4872,36.4872,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0022,0,0,0,36.4872,0.0,36.4872,True,36.4872,0.0,True,36.4872,36.4872,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0023,0,0,0,434.86879999999996,0.0,434.86879999999996,True,434.86879999999996,0.0,True,434.86879999999996,434.86879999999996,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0023,0,0,0,434.86879999999996,0.0,434.86879999999996,True,434.86879999999996,0.0,True,434.86879999999996,434.86879999999996,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0024,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0024,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0025,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0025,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0026,0,0,0,140.38760000000002,0.0,140.38760000000002,True,140.38760000000002,0.0,True,140.38760000000002,140.38760000000002,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0026,0,0,0,140.38760000000002,0.0,140.38760000000002,True,140.38760000000002,0.0,True,140.38760000000002,140.38760000000002,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0027,0,0,0,317.0816,0.0,317.0816,True,317.0816,0.0,True,317.0816,317.0816,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0027,0,0,0,317.0816,0.0,317.0816,True,317.0816,0.0,True,317.0816,317.0816,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0028,0,0,0,418.48560000000003,0.0,418.48560000000003,True,418.48560000000003,0.0,True,418.48560000000003,418.48560000000003,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0028,0,0,0,418.48560000000003,0.0,418.48560000000003,True,418.48560000000003,0.0,True,418.48560000000003,418.48560000000003,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c60_0029,0,0,0,199.65320000000003,0.0,199.65320000000003,True,199.65320000000003,0.0,True,199.65320000000003,199.65320000000003,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c60_0029,0,0,0,199.65320000000003,0.0,199.65320000000003,True,199.65320000000003,0.0,True,199.65320000000003,199.65320000000003,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0000,0,0,0,327.0244,0.0,327.0244,True,327.0244,0.0,True,327.0244,327.0244,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0000,0,0,0,327.0244,0.0,327.0244,True,327.0244,0.0,True,327.0244,327.0244,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0001,0,0,0,51.24799999999999,0.0,51.24799999999999,True,51.24799999999999,0.0,True,51.24799999999999,51.24799999999999,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0001,0,0,0,51.24799999999999,0.0,51.24799999999999,True,51.24799999999999,0.0,True,51.24799999999999,51.24799999999999,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0002,0,0,0,5.412399999999991,0.0,5.412399999999991,True,5.412399999999991,0.0,True,5.412399999999991,5.412399999999991,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0002,0,0,0,5.412399999999991,0.0,5.412399999999991,True,5.412399999999991,0.0,True,5.412399999999991,5.412399999999991,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0003,0,0,0,139.34480000000002,0.0,139.34480000000002,True,139.34480000000002,0.0,True,139.34480000000002,139.34480000000002,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0003,0,0,0,139.34480000000002,0.0,139.34480000000002,True,139.34480000000002,0.0,True,139.34480000000002,139.34480000000002,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0004,0,0,0,38.54839999999999,0.0,38.54839999999999,True,38.54839999999999,0.0,True,38.54839999999999,38.54839999999999,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0004,0,0,0,38.54839999999999,0.0,38.54839999999999,True,38.54839999999999,0.0,True,38.54839999999999,38.54839999999999,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0005,0,0,0,179.27319999999997,0.0,179.27319999999997,True,179.27319999999997,0.0,True,179.27319999999997,179.27319999999997,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0005,0,0,0,179.27319999999997,0.0,179.27319999999997,True,179.27319999999997,0.0,True,179.27319999999997,179.27319999999997,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0006,0,0,0,82.28800000000001,0.0,82.28800000000001,True,82.28800000000001,0.0,True,82.28800000000001,82.28800000000001,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0006,0,0,0,82.28800000000001,0.0,82.28800000000001,True,82.28800000000001,0.0,True,82.28800000000001,82.28800000000001,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0007,0,0,0,143.608,0.0,143.608,True,143.608,0.0,True,143.608,143.608,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0007,0,0,0,143.608,0.0,143.608,True,143.608,0.0,True,143.608,143.608,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0008,0,0,0,188.0736,0.0,188.0736,True,188.0736,0.0,True,188.0736,188.0736,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0008,0,0,0,188.0736,0.0,188.0736,True,188.0736,0.0,True,188.0736,188.0736,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0009,0,0,0,77.9348,0.0,77.9348,True,77.9348,0.0,True,77.9348,77.9348,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0009,0,0,0,77.9348,0.0,77.9348,True,77.9348,0.0,True,77.9348,77.9348,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0010,0,0,0,399.62840000000006,0.0,399.62840000000006,True,399.62840000000006,0.0,True,399.62840000000006,399.62840000000006,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0010,0,0,0,399.62840000000006,0.0,399.62840000000006,True,399.62840000000006,0.0,True,399.62840000000006,399.62840000000006,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0011,0,0,0,40.4624,0.0,40.4624,True,40.4624,0.0,True,40.4624,40.4624,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0011,0,0,0,40.4624,0.0,40.4624,True,40.4624,0.0,True,40.4624,40.4624,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0012,0,0,0,55.58359999999999,0.0,55.58359999999999,True,55.58359999999999,0.0,True,55.58359999999999,55.58359999999999,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0012,0,0,0,55.58359999999999,0.0,55.58359999999999,True,55.58359999999999,0.0,True,55.58359999999999,55.58359999999999,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0013,0,0,0,379.42439999999993,0.0,379.42439999999993,True,379.42439999999993,0.0,True,379.42439999999993,379.42439999999993,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0013,0,0,0,379.42439999999993,0.0,379.42439999999993,True,379.42439999999993,0.0,True,379.42439999999993,379.42439999999993,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0014,0,0,0,351.40960000000007,0.0,351.40960000000007,True,351.40960000000007,0.0,True,351.40960000000007,351.40960000000007,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0014,0,0,0,351.40960000000007,0.0,351.40960000000007,True,351.40960000000007,0.0,True,351.40960000000007,351.40960000000007,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0015,0,0,0,96.22,0.0,96.22,True,96.22,0.0,True,96.22,96.22,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0015,0,0,0,96.22,0.0,96.22,True,96.22,0.0,True,96.22,96.22,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0016,0,0,0,48.339200000000005,0.0,48.339200000000005,True,48.339200000000005,0.0,True,48.339200000000005,48.339200000000005,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0016,0,0,0,48.339200000000005,0.0,48.339200000000005,True,48.339200000000005,0.0,True,48.339200000000005,48.339200000000005,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0017,0,0,0,34.84840000000003,0.0,34.84840000000003,True,34.84840000000003,0.0,True,34.84840000000003,34.84840000000003,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0017,0,0,0,34.84840000000003,0.0,34.84840000000003,True,34.84840000000003,0.0,True,34.84840000000003,34.84840000000003,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0018,0,0,0,12.508799999999994,0.0,12.508799999999994,True,12.508799999999994,0.0,True,12.508799999999994,12.508799999999994,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0018,0,0,0,12.508799999999994,0.0,12.508799999999994,True,12.508799999999994,0.0,True,12.508799999999994,12.508799999999994,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0019,0,0,0,77.96399999999997,0.0,77.96399999999997,True,77.96399999999997,0.0,True,77.96399999999997,77.96399999999997,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0019,0,0,0,77.96399999999997,0.0,77.96399999999997,True,77.96399999999997,0.0,True,77.96399999999997,77.96399999999997,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0020,0,0,0,91.9736,0.0,91.9736,True,91.9736,0.0,True,91.9736,91.9736,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0020,0,0,0,91.9736,0.0,91.9736,True,91.9736,0.0,True,91.9736,91.9736,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0021,0,0,0,51.43360000000001,0.0,51.43360000000001,True,51.43360000000001,0.0,True,51.43360000000001,51.43360000000001,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0021,0,0,0,51.43360000000001,0.0,51.43360000000001,True,51.43360000000001,0.0,True,51.43360000000001,51.43360000000001,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0022,0,0,0,36.4872,0.0,36.4872,True,36.4872,0.0,True,36.4872,36.4872,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0022,0,0,0,36.4872,0.0,36.4872,True,36.4872,0.0,True,36.4872,36.4872,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0023,0,0,0,434.86879999999996,0.0,434.86879999999996,True,434.86879999999996,0.0,True,434.86879999999996,434.86879999999996,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0023,0,0,0,434.86879999999996,0.0,434.86879999999996,True,434.86879999999996,0.0,True,434.86879999999996,434.86879999999996,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0024,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0024,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0025,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0025,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0026,0,0,0,140.38760000000002,0.0,140.38760000000002,True,140.38760000000002,0.0,True,140.38760000000002,140.38760000000002,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0026,0,0,0,140.38760000000002,0.0,140.38760000000002,True,140.38760000000002,0.0,True,140.38760000000002,140.38760000000002,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0027,0,0,0,317.0816,0.0,317.0816,True,317.0816,0.0,True,317.0816,317.0816,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0027,0,0,0,317.0816,0.0,317.0816,True,317.0816,0.0,True,317.0816,317.0816,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0028,0,0,0,418.48560000000003,0.0,418.48560000000003,True,418.48560000000003,0.0,True,418.48560000000003,418.48560000000003,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0028,0,0,0,418.48560000000003,0.0,418.48560000000003,True,418.48560000000003,0.0,True,418.48560000000003,418.48560000000003,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p20_c80_0029,0,0,0,85.24200000000002,0.0,85.24200000000002,True,85.24200000000002,0.0,True,85.24200000000002,85.24200000000002,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p20_c80_0029,0,0,0,85.24200000000002,0.0,85.24200000000002,True,85.24200000000002,0.0,True,85.24200000000002,85.24200000000002,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0000,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0000,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0001,0,0,0,366.1172,0.0,366.1172,True,366.1172,0.0,True,366.1172,366.1172,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0001,0,0,0,366.1172,0.0,366.1172,True,366.1172,0.0,True,366.1172,366.1172,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0002,0,0,0,1.78479999999999,0.0,1.78479999999999,True,1.78479999999999,0.0,True,1.78479999999999,1.78479999999999,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0002,0,0,0,1.78479999999999,0.0,1.78479999999999,True,1.78479999999999,0.0,True,1.78479999999999,1.78479999999999,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0003,0,0,0,445.29280000000006,0.0,445.29280000000006,True,445.29280000000006,0.0,True,445.29280000000006,445.29280000000006,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0003,0,0,0,445.29280000000006,0.0,445.29280000000006,True,445.29280000000006,0.0,True,445.29280000000006,445.29280000000006,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0004,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0004,0,0,0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,0.0,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0005,0,0,0,88.0084,0.0,88.0084,True,88.0084,0.0,True,88.0084,88.0084,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0005,0,0,0,88.0084,0.0,88.0084,True,88.0084,0.0,True,88.0084,88.0084,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0006,0,0,0,37.696,0.0,37.696,True,37.696,0.0,True,37.696,37.696,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0006,0,0,0,37.696,0.0,37.696,True,37.696,0.0,True,37.696,37.696,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0007,0,0,0,10.8904,0.0,10.8904,True,10.8904,0.0,True,10.8904,10.8904,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0007,0,0,0,10.8904,0.0,10.8904,True,10.8904,0.0,True,10.8904,10.8904,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0008,0,0,0,143.94959999999998,0.0,143.94959999999998,True,143.94959999999998,0.0,True,143.94959999999998,143.94959999999998,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0008,0,0,0,143.94959999999998,0.0,143.94959999999998,True,143.94959999999998,0.0,True,143.94959999999998,143.94959999999998,0.0,True
9,pmmix,150,0.1,c09_pmmix_150_p50_c100_0009,0,0,0,159.44840000000002,0.0,159.44840000000002,True,159.44840000000002,0.0,True,159.44840000000002,159.44840000000002,0.0,True
9,pmmix,150,0.2,c09_pmmix_150_p50_c100_0009,0,0,0,159.44840000000002,0.0,159.44840000000002,True,159.44840000000002,0.0,True,159.44840000000002,159.44840000000002,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0000,0,0,0,447.0279999999999,0.0,447.0279999999999,True,447.0279999999999,0.0,True,447.0279999999999,447.0279999999999,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0000,0,0,0,447.0279999999999,0.0,447.0279999999999,True,447.0279999999999,0.0,True,447.0279999999999,447.0279999999999,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0001,0,0,0,662.2596000000001,0.0,662.2596000000001,True,662.2596000000001,0.0,True,662.2596000000001,662.2596000000001,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0001,0,0,0,662.2596000000001,0.0,662.2596000000001,True,662.2596000000001,0.0,True,662.2596000000001,662.2596000000001,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0002,0,0,0,111.09200000000001,0.0,111.09200000000001,True,111.09200000000001,0.0,True,111.09200000000001,111.09200000000001,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0002,0,0,0,111.09200000000001,0.0,111.09200000000001,True,111.09200000000001,0.0,True,111.09200000000001,111.09200000000001,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0003,0,0,0,748.5392,0.0,748.5392,True,748.5392,0.0,True,748.5392,748.5392,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0003,0,0,0,748.5392,0.0,748.5392,True,748.5392,0.0,True,748.5392,748.5392,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0004,0,0,0,145.1636,0.0,145.1636,True,145.1636,0.0,True,145.1636,145.1636,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0004,0,0,0,145.1636,0.0,145.1636,True,145.1636,0.0,True,145.1636,145.1636,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0005,0,0,0,293.1236,0.0,293.1236,True,293.1236,0.0,True,293.1236,293.1236,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0005,0,0,0,293.1236,0.0,293.1236,True,293.1236,0.0,True,293.1236,293.1236,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0006,0,0,0,238.4008,0.0,238.4008,True,238.4008,0.0,True,238.4008,238.4008,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0006,0,0,0,238.4008,0.0,238.4008,True,238.4008,0.0,True,238.4008,238.4008,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0007,0,0,0,798.856,0.0,798.856,True,798.856,0.0,True,798.856,798.856,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0007,0,0,0,798.856,0.0,798.856,True,798.856,0.0,True,798.856,798.856,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0008,0,0,0,908.3664,0.0,908.3664,True,908.3664,0.0,True,908.3664,908.3664,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0008,0,0,0,908.3664,0.0,908.3664,True,908.3664,0.0,True,908.3664,908.3664,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0009,0,0,0,502.554,0.0,502.554,True,502.554,0.0,True,502.554,502.554,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0009,0,0,0,502.554,0.0,502.554,True,502.554,0.0,True,502.554,502.554,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0010,0,0,0,265.51120000000003,0.0,265.51120000000003,True,265.51120000000003,0.0,True,265.51120000000003,265.51120000000003,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0010,0,0,0,265.51120000000003,0.0,265.51120000000003,True,265.51120000000003,0.0,True,265.51120000000003,265.51120000000003,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0011,0,0,0,77.93719999999999,0.0,77.93719999999999,True,77.93719999999999,0.0,True,77.93719999999999,77.93719999999999,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0011,0,0,0,77.93719999999999,0.0,77.93719999999999,True,77.93719999999999,0.0,True,77.93719999999999,77.93719999999999,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0012,0,0,0,992.8648000000001,0.0,992.8648000000001,True,992.8648000000001,0.0,True,992.8648000000001,992.8648000000001,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0012,0,0,0,992.8648000000001,0.0,992.8648000000001,True,992.8648000000001,0.0,True,992.8648000000001,992.8648000000001,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0013,0,0,0,1305.688,0.0,1305.688,True,1305.688,0.0,True,1305.688,1305.688,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0013,0,0,0,1305.688,0.0,1305.688,True,1305.688,0.0,True,1305.688,1305.688,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0014,0,0,0,140.57759999999996,0.0,140.57759999999996,True,140.57759999999996,0.0,True,140.57759999999996,140.57759999999996,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0014,0,0,0,140.57759999999996,0.0,140.57759999999996,True,140.57759999999996,0.0,True,140.57759999999996,140.57759999999996,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0015,0,0,0,240.492,0.0,240.492,True,240.492,0.0,True,240.492,240.492,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0015,0,0,0,240.492,0.0,240.492,True,240.492,0.0,True,240.492,240.492,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0016,0,0,0,47.864000000000004,0.0,47.864000000000004,True,47.864000000000004,0.0,True,47.864000000000004,47.864000000000004,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0016,0,0,0,47.864000000000004,0.0,47.864000000000004,True,47.864000000000004,0.0,True,47.864000000000004,47.864000000000004,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0017,0,0,0,693.3088,0.0,693.3088,True,693.3088,0.0,True,693.3088,693.3088,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0017,0,0,0,693.3088,0.0,693.3088,True,693.3088,0.0,True,693.3088,693.3088,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0018,0,0,0,342.86439999999993,0.0,342.86439999999993,True,342.86439999999993,0.0,True,342.86439999999993,342.86439999999993,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0018,0,0,0,342.86439999999993,0.0,342.86439999999993,True,342.86439999999993,0.0,True,342.86439999999993,342.86439999999993,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0019,0,0,0,1019.6532,0.0,1019.6532,True,1019.6532,0.0,True,1019.6532,1019.6532,0.0,True
12,pmmix,150,0.2,c12_pmmix_150_p20_c100_0019,0,0,0,1019.6532,0.0,1019.6532,True,1019.6532,0.0,True,1019.6532,1019.6532,0.0,True
12,pmmix,150,0.1,c12_pmmix_150_p20_c100_0020,0,0,0,122.35440000000003,0.0,122.35440000000003,True,122.35440000000003,0.0,True,122.35440000000003,122.35440000000003,0.0,True
