campus,track,level,rule,beta,inst_id,twt_rule,twt_oracle
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0004,332.2012,332.2012
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0005,783.9542,783.9542
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0005,783.9542,783.9542
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0005,542.0918,542.0918
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0005,542.0918,542.0918
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0006,289.5830,289.5830
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0006,289.5830,289.5830
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0006,160.2391,160.2391
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0006,160.2391,160.2391
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0007,942.6578,942.6578
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0007,942.6578,942.6578
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0007,474.5714,474.5714
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0007,474.5714,474.5714
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0008,263.8430,263.8430
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0008,263.8430,263.8430
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0008,77.1342,77.1342
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0008,77.1342,77.1342
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0009,725.5316,725.5316
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0009,725.5316,725.5316
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0009,724.4780,724.4780
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0009,724.4780,724.4780
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0010,127.8796,127.8796
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0010,127.8796,127.8796
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0010,212.0722,212.0722
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0010,212.0722,212.0722
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0011,413.4404,413.4404
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0011,413.4404,413.4404
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0011,285.4404,285.4404
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0011,285.4404,285.4404
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0012,898.7850,898.7850
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0012,898.7850,898.7850
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0012,731.1267,731.1267
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0012,731.1267,731.1267
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0013,376.3658,376.3658
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0013,376.3658,376.3658
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0013,245.6242,245.6242
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0013,245.6242,245.6242
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0014,135.5059,135.5059
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0014,135.5059,135.5059
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0014,176.0286,176.0286
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0014,176.0286,176.0286
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0015,479.2298,479.2298
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0015,479.2298,479.2298
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0015,285.8454,285.8454
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0015,285.8454,285.8454
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0016,277.1554,277.1554
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0016,277.1554,277.1554
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0016,58.5372,58.5372
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0016,58.5372,58.5372
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0017,726.8096,726.8096
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0017,726.8096,726.8096
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0017,487.0256,487.0256
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0017,487.0256,487.0256
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0018,268.2306,268.2306
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0018,268.2306,268.2306
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0018,21.4376,21.4376
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0018,21.4376,21.4376
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0019,98.7354,98.7354
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0019,98.7354,98.7354
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0019,54.7114,54.7114
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0019,54.7114,54.7114
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0020,665.7886,665.7886
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0020,665.7886,665.7886
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0020,616.8764,616.8764
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0020,616.8764,616.8764
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0021,487.4898,487.4898
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0021,487.4898,487.4898
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0021,538.3324,538.3324
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0021,538.3324,538.3324
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0022,625.2828,625.2828
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0022,625.2828,625.2828
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0022,371.0934,371.0934
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0022,371.0934,371.0934
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0023,259.3008,259.3008
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0023,259.3008,259.3008
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0023,526.2748,526.2748
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0023,526.2748,526.2748
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0024,501.4520,501.4520
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0024,501.4520,501.4520
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0024,400.2503,400.2503
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0024,400.2503,400.2503
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0025,358.7164,358.7164
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0025,358.7164,358.7164
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0025,508.7256,508.7256
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0025,508.7256,508.7256
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0026,293.3378,293.3378
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0026,293.3378,293.3378
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0026,304.9190,304.9190
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0026,304.9190,304.9190
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0027,118.3280,118.3280
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0027,118.3280,118.3280
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0027,62.9920,62.9920
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0027,62.9920,62.9920
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0028,76.9912,76.9912
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0028,76.9912,76.9912
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0028,113.8883,113.8883
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0028,113.8883,113.8883
12,storm,a125_c100,atc,0.5,c12_storm_150_a125_c100_0029,1544.1804,1544.1804
12,storm,a125_c100,edd,0.5,c12_storm_150_a125_c100_0029,1544.1804,1544.1804
12,storm,a125_c100,atc,1.0,c12_storm_150_a125_c100_0029,1337.7892,1337.7892
12,storm,a125_c100,edd,1.0,c12_storm_150_a125_c100_0029,1337.7892,1337.7892
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0000,857.5070,857.5070
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0000,857.5070,857.5070
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0000,736.9532,736.9532
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0000,736.9532,736.9532
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0001,944.0809,944.0809
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0001,944.0809,944.0809
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0001,915.2930,915.2930
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0001,915.2930,915.2930
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0002,225.0953,225.0953
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0002,225.0953,225.0953
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0002,202.6712,202.6712
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0002,202.6712,202.6712
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0003,543.1770,543.1770
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0003,543.1770,543.1770
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0003,198.3948,198.3948
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0003,198.3948,198.3948
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0004,337.6516,337.6516
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0004,337.6516,337.6516
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0004,332.2012,332.2012
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0004,332.2012,332.2012
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0005,825.4654,825.4654
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0005,825.4654,825.4654
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0005,542.0918,542.0918
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0005,542.0918,542.0918
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0006,393.0263,393.0263
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0006,393.0263,393.0263
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0006,160.2391,160.2391
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0006,160.2391,160.2391
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0007,788.2762,788.2762
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0007,788.2762,788.2762
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0007,474.5714,474.5714
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0007,474.5714,474.5714
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0008,105.8344,105.8344
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0008,105.8344,105.8344
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0008,77.1342,77.1342
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0008,77.1342,77.1342
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0009,724.4026,724.4026
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0009,724.4026,724.4026
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0009,724.4780,724.4780
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0009,724.4780,724.4780
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0010,161.0572,161.0572
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0010,161.0572,161.0572
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0010,212.0722,212.0722
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0010,212.0722,212.0722
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0011,392.0836,392.0836
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0011,392.0836,392.0836
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0011,285.4404,285.4404
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0011,285.4404,285.4404
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0012,1056.1094,1056.1094
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0012,1056.1094,1056.1094
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0012,731.1267,731.1267
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0012,731.1267,731.1267
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0013,344.3658,344.3658
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0013,344.3658,344.3658
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0013,245.6242,245.6242
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0013,245.6242,245.6242
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0014,183.7121,183.7121
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0014,183.7121,183.7121
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0014,176.0286,176.0286
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0014,176.0286,176.0286
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0015,410.6600,410.6600
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0015,410.6600,410.6600
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0015,285.8454,285.8454
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0015,285.8454,285.8454
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0016,257.8674,257.8674
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0016,257.8674,257.8674
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0016,58.5372,58.5372
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0016,58.5372,58.5372
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0017,474.2704,474.2704
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0017,474.2704,474.2704
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0017,487.0256,487.0256
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0017,487.0256,487.0256
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0018,321.3428,321.3428
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0018,321.3428,321.3428
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0018,21.4376,21.4376
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0018,21.4376,21.4376
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0019,174.4052,174.4052
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0019,174.4052,174.4052
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0019,54.7114,54.7114
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0019,54.7114,54.7114
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0020,926.6548,926.6548
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0020,926.6548,926.6548
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0020,616.8764,616.8764
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0020,616.8764,616.8764
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0021,887.4889,887.4889
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0021,887.4889,887.4889
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0021,538.3324,538.3324
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0021,538.3324,538.3324
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0022,693.3404,693.3404
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0022,693.3404,693.3404
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0022,371.0934,371.0934
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0022,371.0934,371.0934
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0023,509.7136,509.7136
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0023,509.7136,509.7136
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0023,526.2748,526.2748
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0023,526.2748,526.2748
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0024,512.2935,512.2935
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0024,512.2935,512.2935
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0024,400.2503,400.2503
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0024,400.2503,400.2503
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0025,565.9588,565.9588
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0025,565.9588,565.9588
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0025,508.7256,508.7256
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0025,508.7256,508.7256
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0026,391.4430,391.4430
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0026,391.4430,391.4430
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0026,304.9190,304.9190
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0026,304.9190,304.9190
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0027,176.7984,176.7984
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0027,176.7984,176.7984
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0027,62.9920,62.9920
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0027,62.9920,62.9920
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0028,238.6037,238.6037
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0028,238.6037,238.6037
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0028,114.4171,114.4171
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0028,114.4171,114.4171
12,storm,a125_c80,atc,0.5,c12_storm_150_a125_c80_0029,1433.2146,1433.2146
12,storm,a125_c80,edd,0.5,c12_storm_150_a125_c80_0029,1433.2146,1433.2146
12,storm,a125_c80,atc,1.0,c12_storm_150_a125_c80_0029,1337.7892,1337.7892
12,storm,a125_c80,edd,1.0,c12_storm_150_a125_c80_0029,1337.7892,1337.7892
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0000,844.0494,844.0494
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0000,844.0494,844.0494
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0000,736.9532,736.9532
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0000,736.9532,736.9532
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0001,933.8795,933.8795
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0001,933.8795,933.8795
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0001,915.2930,915.2930
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0001,915.2930,915.2930
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0002,311.3216,311.3216
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0002,311.3216,311.3216
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0002,202.6712,202.6712
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0002,202.6712,202.6712
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0003,283.5478,283.5478
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0003,283.5478,283.5478
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0003,198.3948,198.3948
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0003,198.3948,198.3948
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0004,330.5964,330.5964
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0004,330.5964,330.5964
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0004,332.2012,332.2012
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0004,332.2012,332.2012
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0005,859.1450,859.1450
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0005,859.1450,859.1450
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0005,542.0918,542.0918
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0005,542.0918,542.0918
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0006,199.8816,199.8816
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0006,199.8816,199.8816
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0006,160.2391,160.2391
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0006,160.2391,160.2391
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0007,559.5696,559.5696
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0007,559.5696,559.5696
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0007,474.5714,474.5714
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0007,474.5714,474.5714
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0008,74.4694,74.4694
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0008,74.4694,74.4694
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0008,77.1342,77.1342
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0008,77.1342,77.1342
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0009,765.6278,765.6278
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0009,765.6278,765.6278
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0009,724.4780,724.4780
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0009,724.4780,724.4780
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0010,383.7650,383.7650
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0010,383.7650,383.7650
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0010,212.0722,212.0722
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0010,212.0722,212.0722
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0011,277.6884,277.6884
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0011,277.6884,277.6884
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0011,285.4404,285.4404
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0011,285.4404,285.4404
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0012,1014.3266,1014.3266
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0012,1014.3266,1014.3266
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0012,731.1267,731.1267
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0012,731.1267,731.1267
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0013,318.6748,318.6748
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0013,318.6748,318.6748
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0013,245.6242,245.6242
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0013,245.6242,245.6242
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0014,296.3541,296.3541
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0014,296.3541,296.3541
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0014,176.0286,176.0286
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0014,176.0286,176.0286
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0015,387.6244,387.6244
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0015,387.6244,387.6244
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0015,285.8454,285.8454
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0015,285.8454,285.8454
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0016,210.1916,210.1916
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0016,210.1916,210.1916
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0016,58.5372,58.5372
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0016,58.5372,58.5372
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0017,410.2704,410.2704
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0017,410.2704,410.2704
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0017,487.0256,487.0256
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0017,487.0256,487.0256
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0018,21.4376,21.4376
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0018,21.4376,21.4376
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0018,21.4376,21.4376
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0018,21.4376,21.4376
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0019,164.7554,164.7554
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0019,164.7554,164.7554
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0019,54.7114,54.7114
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0019,54.7114,54.7114
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0020,212.8956,212.8956
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0020,212.8956,212.8956
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0020,616.8764,616.8764
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0020,616.8764,616.8764
12,storm,a150_c100,atc,0.5,c12_storm_150_a150_c100_0021,810.0154,810.0154
12,storm,a150_c100,edd,0.5,c12_storm_150_a150_c100_0021,810.0154,810.0154
12,storm,a150_c100,atc,1.0,c12_storm_150_a150_c100_0021,538.3324,538.3324
12,storm,a150_c100,edd,1.0,c12_storm_150_a150_c100_0021,538.3324,538.3324
