part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
A,primary,9,storm2,90,,0.75,0.5,301,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2771.012000,2742.211200,2839.197600,2774.812000,0.5000,0.0307,0.4978,0.0131
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1716.759600,1522.398800,1925.729200,1502.039200,0.4956,0.0406,0.4987,0.0243
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1759.236800,1730.555200,1740.481600,1708.554800,0.5004,0.0149,0.4971,0.0133
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1603.555200,1606.063600,1607.199600,1598.086400,0.4968,0.0127,0.4984,0.0047
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1268.529600,1233.342800,1304.450800,1261.108400,0.4981,0.0266,0.4965,0.0234
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1219.548000,1011.966400,1225.782400,1037.158800,0.4990,0.0493,0.4983,0.0213
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1529.093600,1514.028800,1542.797600,1541.774400,0.4984,0.0210,0.4972,0.0129
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1769.296800,1615.831200,1783.472400,1621.324000,0.5000,0.0344,0.5000,0.0203
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1450.525600,1056.241600,1295.664800,1097.067200,0.4996,0.0541,0.4918,0.0381
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,958.952400,923.550000,927.706800,908.082000,0.5004,0.0217,0.5000,0.0100
A,primary,9,storm2,90,,0.75,0.5,303,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2743.083600,2742.211200,2839.197600,2761.838000,0.5000,0.0307,0.5004,0.0131
A,primary,9,storm2,90,,0.75,0.5,302,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1698.692800,1522.398800,1925.729200,1567.364400,0.4956,0.0406,0.4987,0.0260
