part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,4341.957200,3740.394800,864.656000,1730.309600,1886.828800,0.2369,0.1233,0.2360,0.0976
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,5619.735000,5316.689600,1372.199200,1824.697200,1881.464200,0.2332,0.1242,0.2306,0.1032
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,6757.698600,5784.820000,1567.498400,3023.567400,2226.170600,0.2467,0.1186,0.2354,0.1192
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,4766.402000,3884.071000,489.626400,1872.996400,1954.350800,0.2342,0.1395,0.2286,0.1136
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,5709.433200,4706.517200,699.693200,1893.745600,1610.585200,0.2355,0.1412,0.2365,0.1252
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,5059.364400,4662.526400,1126.620000,2311.542800,1990.804400,0.2253,0.1224,0.2278,0.1125
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,6993.494400,6588.300400,1749.480800,2770.372000,3059.421000,0.2290,0.1415,0.2315,0.1308
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,7824.229200,6740.647800,1633.974000,2944.455600,3261.634800,0.2437,0.1389,0.2290,0.1239
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,7644.670800,6931.625000,1177.121200,2712.949400,2711.312200,0.2268,0.1318,0.2187,0.1196
B,e3,9,storm2,130,,0.0,0.25,302,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,6338.518000,4696.893200,1856.062000,2944.894000,2659.983800,0.2345,0.1319,0.2327,0.1047
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,4341.957200,3368.185200,864.656000,1730.309600,1580.836400,0.2369,0.1233,0.2362,0.1043
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,5619.735000,5322.458800,1372.199200,1824.697200,1882.205200,0.2332,0.1242,0.2279,0.1149
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,6757.698600,5069.096400,1567.498400,3023.567400,2462.806200,0.2467,0.1186,0.2307,0.1127
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,4766.402000,3938.131200,489.626400,1872.996400,1585.348000,0.2342,0.1395,0.2298,0.1131
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,5709.433200,4702.000800,699.693200,1893.745600,1529.564800,0.2355,0.1412,0.2356,0.1227
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,5059.364400,4396.028400,1126.620000,2311.542800,1828.737200,0.2253,0.1224,0.2314,0.1022
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,6993.494400,6629.363200,1749.480800,2770.372000,2439.400000,0.2290,0.1415,0.2305,0.1257
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,7824.229200,6524.436200,1633.974000,2944.455600,2272.395200,0.2437,0.1389,0.2302,0.1289
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,7644.670800,6833.954200,1177.121200,2712.949400,2780.635200,0.2268,0.1318,0.2241,0.1170
B,e3,9,storm2,130,,0.0,0.25,303,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,6338.518000,5185.124400,1856.062000,2944.894000,2725.207800,0.2345,0.1319,0.2292,0.1117
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,421.834000,421.834000,431.378800,421.834000,421.834000,0.2495,0.0053,0.2497,0.0053
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,522.409200,522.409200,522.409200,522.409200,522.409200,0.2500,0.0042,0.2503,0.0021
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,151.620400,151.620400,151.620400,151.620400,151.620400,0.2500,0.0000,0.2500,0.0000
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1737.812800,1737.812800,1737.812800,1737.812800,1737.812800,0.2500,0.0000,0.2502,0.0018
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,710.500000,709.068800,697.722400,697.722400,697.722400,0.2501,0.0069,0.2501,0.0046
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0025,6622,0.6960642435064923,0.9778142015873016,0,699.080400,699.080400,699.401200,699.080400,699.080400,0.2492,0.0000,0.2493,0.0000
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0026,6622,0.6960642435064923,0.9778142015873016,0,1148.552400,1148.552400,1148.005200,1148.552400,1148.552400,0.2499,0.0000,0.2499,0.0000
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0027,6622,0.6960642435064923,0.9778142015873016,0,755.797200,755.797200,755.797200,755.797200,755.797200,0.2485,0.0045,0.2487,0.0045
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0028,6622,0.6960642435064923,0.9778142015873016,0,1278.609200,1278.609200,1278.858000,1278.609200,1278.609200,0.2503,0.0000,0.2503,0.0000
B,e3,10,storm2,70,,0.0,0.25,301,c10_storm2_w80_u70_0029,6622,0.6960642435064923,0.9778142015873016,0,429.385600,429.385600,414.047200,426.334400,426.334400,0.2495,0.0041,0.2495,0.0041
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,8941.717600,3223.828800,1384.724000,4945.284400,1817.723600,0.2427,0.2136,0.2381,0.0846
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,11867.880000,4634.454400,2152.867600,4535.578800,2825.914800,0.2316,0.2044,0.2402,0.0977
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,13529.412200,5639.033000,2033.651600,6367.515600,2634.156400,0.2491,0.2137,0.2448,0.0978
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,10119.372400,3467.365400,1020.643200,4183.065600,1268.455600,0.2455,0.2150,0.2470,0.0883
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,9411.622800,3875.530400,1308.045200,4080.648400,1879.753600,0.2387,0.1930,0.2385,0.0908
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,9610.012000,5128.460400,1574.183200,4524.824000,2260.298000,0.2375,0.1907,0.2375,0.1095
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,13286.870200,5170.577200,2203.098400,7667.889600,3126.627000,0.2426,0.2285,0.2441,0.0892
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,11804.620200,4954.633000,2087.435600,5273.756400,2623.563000,0.2483,0.1953,0.2498,0.0786
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,12074.571600,4463.995000,1051.884800,4853.270200,1624.448200,0.2321,0.2081,0.2401,0.0973
B,e3,9,storm2,130,,0.5,0.25,301,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,10421.381200,3629.569600,2042.163600,5132.550800,2561.375200,0.2394,0.2007,0.2426,0.0621
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,8941.717600,4032.171200,1384.724000,4945.284400,2047.280000,0.2427,0.2136,0.2391,0.1100
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,11867.880000,5808.327200,2152.867600,4535.578800,2984.199200,0.2316,0.2044,0.2364,0.1238
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,13529.412200,6508.162200,2033.651600,6367.515600,2910.713000,0.2491,0.2137,0.2463,0.1122
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,10119.372400,3730.063800,1020.643200,4183.065600,1172.713200,0.2455,0.2150,0.2443,0.1081
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,9411.622800,4283.316800,1308.045200,4080.648400,1819.191600,0.2387,0.1930,0.2398,0.1003
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,9610.012000,5043.810800,1574.183200,4524.824000,2625.106400,0.2375,0.1907,0.2416,0.1011
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,13286.870200,6409.657200,2203.098400,7667.889600,3448.761800,0.2426,0.2285,0.2409,0.1204
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,11804.620200,5674.772800,2087.435600,5273.756400,2779.208400,0.2483,0.1953,0.2457,0.0935
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,12074.571600,5762.715400,1051.884800,4853.270200,1930.062800,0.2321,0.2081,0.2350,0.1204
B,e3,9,storm2,130,,0.5,0.25,303,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,10421.381200,4625.081200,2042.163600,5132.550800,2652.082400,0.2394,0.2007,0.2369,0.0979
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,8941.717600,2870.772000,1384.724000,4945.284400,1728.031200,0.2427,0.2136,0.2380,0.0623
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,11867.880000,3977.166000,2152.867600,4535.578800,2471.546800,0.2316,0.2044,0.2374,0.0754
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,13529.412200,5085.850400,2033.651600,6367.515600,2765.854600,0.2491,0.2137,0.2444,0.0880
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,10119.372400,2936.768800,1020.643200,4183.065600,1243.248400,0.2455,0.2150,0.2454,0.0768
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,9411.622800,3288.438800,1308.045200,4080.648400,1408.403200,0.2387,0.1930,0.2350,0.0751
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,9610.012000,4640.759600,1574.183200,4524.824000,2287.863200,0.2375,0.1907,0.2424,0.0893
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,13286.870200,5167.119200,2203.098400,7667.889600,3073.222400,0.2426,0.2285,0.2382,0.0894
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,11804.620200,4539.109800,2087.435600,5273.756400,2537.474600,0.2483,0.1953,0.2470,0.0728
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,12074.571600,4578.388000,1051.884800,4853.270200,1596.166000,0.2321,0.2081,0.2431,0.0877
B,e3,9,storm2,130,,0.5,0.25,302,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,10421.381200,3626.077600,2042.163600,5132.550800,2153.143600,0.2394,0.2007,0.2433,0.0500
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,12212.954800,1430.866000,1348.893200,8023.478800,1315.020800,0.2497,0.2537,0.2454,0.0134
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,21900.442000,2640.042800,2547.171200,10510.519400,2478.337200,0.2449,0.3168,0.2331,0.0285
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,20834.553400,3197.062800,2644.633600,12284.089400,2867.477000,0.2495,0.3160,0.2392,0.0339
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,16891.787200,1641.733200,1135.700000,9509.316400,1170.394600,0.2493,0.3210,0.2429,0.0362
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,14415.295200,1674.498400,1613.467600,6823.174000,1566.422800,0.2435,0.2434,0.2302,0.0174
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,13417.497600,1825.989400,1471.206000,8679.009200,1585.184000,0.2489,0.2199,0.2398,0.0279
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,20922.601800,2931.171600,2416.645200,13122.505200,2808.198400,0.2495,0.3282,0.2416,0.0424
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,21391.363400,2436.180200,1952.576400,9356.595200,1927.872200,0.2500,0.3244,0.2470,0.0321
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,20718.950000,2139.455800,1189.960000,11453.447400,1763.498200,0.2386,0.3259,0.2296,0.0553
B,e3,9,storm2,130,,1.0,0.25,301,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,14509.340800,2309.533200,2249.482400,8474.732000,2319.745200,0.2476,0.3076,0.2337,0.0035
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,421.834000,431.378800,431.378800,421.834000,431.378800,0.2495,0.0053,0.2493,0.0079
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,522.409200,522.409200,522.409200,522.409200,522.409200,0.2500,0.0042,0.2503,0.0021
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,151.620400,151.620400,151.620400,151.620400,151.620400,0.2500,0.0000,0.2503,0.0000
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1737.812800,1737.812800,1737.812800,1737.812800,1737.812800,0.2500,0.0000,0.2503,0.0000
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,710.500000,710.597600,697.722400,697.722400,697.722400,0.2501,0.0069,0.2504,0.0023
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0025,6622,0.6960642435064923,0.9778142015873016,0,699.080400,701.968000,699.401200,699.080400,702.596000,0.2492,0.0000,0.2495,0.0033
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0026,6622,0.6960642435064923,0.9778142015873016,0,1148.552400,1145.460800,1148.005200,1148.552400,1145.460800,0.2499,0.0000,0.2501,0.0000
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0027,6622,0.6960642435064923,0.9778142015873016,0,755.797200,755.797200,755.797200,755.797200,755.797200,0.2485,0.0045,0.2490,0.0022
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0028,6622,0.6960642435064923,0.9778142015873016,0,1278.609200,1285.000400,1278.858000,1278.609200,1285.000400,0.2503,0.0000,0.2503,0.0024
B,e3,10,storm2,70,,0.0,0.25,302,c10_storm2_w80_u70_0029,6622,0.6960642435064923,0.9778142015873016,0,429.385600,464.638400,414.047200,426.334400,423.580800,0.2495,0.0041,0.2492,0.0041
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0020,2955,1.302652006313131,1.7302684732142843,0,12212.954800,1505.398800,1348.893200,8023.478800,1341.104400,0.2497,0.2537,0.2454,0.0302
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0021,2955,1.302652006313131,1.7302684732142843,0,21900.442000,2861.706200,2547.171200,10510.519400,2441.518600,0.2449,0.3168,0.2365,0.0529
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0022,2955,1.302652006313131,1.7302684732142843,0,20834.553400,3715.227800,2644.633600,12284.089400,2997.725000,0.2495,0.3160,0.2420,0.0452
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0023,2955,1.302652006313131,1.7302684732142843,0,16891.787200,1987.146800,1135.700000,9509.316400,1393.826800,0.2493,0.3210,0.2430,0.0552
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0024,2955,1.302652006313131,1.7302684732142843,0,14415.295200,1834.456800,1613.467600,6823.174000,1623.725200,0.2435,0.2434,0.2292,0.0454
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0025,2955,1.302652006313131,1.7302684732142843,0,13417.497600,2190.736000,1471.206000,8679.009200,1636.091200,0.2489,0.2199,0.2389,0.0412
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0026,2955,1.302652006313131,1.7302684732142843,0,20922.601800,3295.438000,2416.645200,13122.505200,2827.699000,0.2495,0.3282,0.2427,0.0579
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0027,2955,1.302652006313131,1.7302684732142843,0,21391.363400,2647.010800,1952.576400,9356.595200,1993.109200,0.2500,0.3244,0.2500,0.0484
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0028,2955,1.302652006313131,1.7302684732142843,0,20718.950000,2571.383400,1189.960000,11453.447400,1725.476000,0.2386,0.3259,0.2346,0.0803
B,e3,9,storm2,130,,1.0,0.25,302,c09_storm2_w80_u130_0029,2955,1.302652006313131,1.7302684732142843,0,14509.340800,2333.891800,2249.482400,8474.732000,2298.545000,0.2476,0.3076,0.2355,0.0086
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,421.834000,441.487600,431.378800,421.834000,431.378800,0.2495,0.0053,0.2498,0.0053
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,522.409200,522.409200,522.409200,522.409200,522.409200,0.2500,0.0042,0.2504,0.0020
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,151.620400,151.620400,151.620400,151.620400,151.620400,0.2500,0.0000,0.2500,0.0000
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1737.812800,1783.373600,1737.812800,1737.812800,1737.812800,0.2500,0.0000,0.2503,0.0053
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,710.500000,723.551200,697.722400,697.722400,697.722400,0.2501,0.0069,0.2504,0.0022
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0025,6622,0.6960642435064923,0.9778142015873016,0,699.080400,699.194400,699.401200,699.080400,699.194400,0.2492,0.0000,0.2501,0.0016
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0026,6622,0.6960642435064923,0.9778142015873016,0,1148.552400,1151.414000,1148.005200,1148.552400,1151.414000,0.2499,0.0000,0.2500,0.0000
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0027,6622,0.6960642435064923,0.9778142015873016,0,755.797200,755.797200,755.797200,755.797200,755.797200,0.2485,0.0045,0.2503,0.0022
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0028,6622,0.6960642435064923,0.9778142015873016,0,1278.609200,1279.138800,1278.858000,1278.609200,1279.138800,0.2503,0.0000,0.2503,0.0024
B,e3,10,storm2,70,,0.0,0.25,303,c10_storm2_w80_u70_0029,6622,0.6960642435064923,0.9778142015873016,0,429.385600,434.282400,414.047200,426.334400,435.435200,0.2495,0.0041,0.2491,0.0041
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,720.877600,720.877600,647.237600,707.495200,707.495200,0.2502,0.0053,0.2502,0.0053
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,1001.346400,1003.195200,998.547200,998.865600,998.665600,0.2501,0.0042,0.2500,0.0084
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,485.221200,484.330800,485.893600,485.221200,484.330800,0.2500,0.0000,0.2503,0.0000
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1854.658800,1854.658800,1837.192400,1838.247600,1838.247600,0.2501,0.0089,0.2503,0.0089
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,1192.875600,1192.875600,1192.875600,1192.875600,1192.875600,0.2504,0.0069,0.2504,0.0069
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0025,6622,0.6960642435064923,0.9778142015873016,0,1657.688800,1650.290000,1666.390000,1672.624000,1648.875600,0.2500,0.0098,0.2500,0.0033
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0026,6622,0.6960642435064923,0.9778142015873016,0,1703.517600,1703.517600,1706.570800,1704.550800,1700.446400,0.2502,0.0027,0.2502,0.0026
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0027,6622,0.6960642435064923,0.9778142015873016,0,917.433600,917.433600,927.724800,928.348000,928.348000,0.2504,0.0022,0.2504,0.0022
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0028,6622,0.6960642435064923,0.9778142015873016,0,1519.751200,1519.751200,1519.451200,1519.551200,1519.551200,0.2503,0.0024,0.2503,0.0024
B,e3,10,storm2,70,,0.5,0.25,301,c10_storm2_w80_u70_0029,6622,0.6960642435064923,0.9778142015873016,0,763.535600,763.535600,754.508400,755.587600,755.587600,0.2500,0.0021,0.2500,0.0021
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,720.877600,706.440000,647.237600,707.495200,721.286400,0.2502,0.0053,0.2502,0.0080
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,1001.346400,1001.346400,998.547200,998.865600,998.865600,0.2501,0.0042,0.2501,0.0042
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,485.221200,485.221200,485.893600,485.221200,484.330800,0.2500,0.0000,0.2500,0.0025
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1854.658800,1845.912400,1837.192400,1838.247600,1832.946800,0.2501,0.0089,0.2503,0.0072
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,1192.875600,1192.875600,1192.875600,1192.875600,1192.875600,0.2504,0.0069,0.2501,0.0023
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0025,6622,0.6960642435064923,0.9778142015873016,0,1657.688800,1657.688800,1666.390000,1672.624000,1652.303200,0.2500,0.0098,0.2502,0.0081
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0026,6622,0.6960642435064923,0.9778142015873016,0,1703.517600,1703.517600,1706.570800,1704.550800,1704.550800,0.2502,0.0027,0.2502,0.0027
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0027,6622,0.6960642435064923,0.9778142015873016,0,917.433600,917.433600,927.724800,928.348000,928.348000,0.2504,0.0022,0.2504,0.0022
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0028,6622,0.6960642435064923,0.9778142015873016,0,1519.751200,1519.751200,1519.451200,1519.551200,1519.551200,0.2503,0.0024,0.2500,0.0048
B,e3,10,storm2,70,,0.5,0.25,302,c10_storm2_w80_u70_0029,6622,0.6960642435064923,0.9778142015873016,0,763.535600,763.535600,754.508400,755.587600,755.587600,0.2500,0.0021,0.2504,0.0020
B,e3,10,storm2,70,,0.5,0.25,303,c10_storm2_w80_u70_0020,6622,0.6960642435064923,0.9778142015873016,0,720.877600,699.696800,647.237600,707.495200,716.296800,0.2502,0.0053,0.2503,0.0080
B,e3,10,storm2,70,,0.5,0.25,303,c10_storm2_w80_u70_0021,6622,0.6960642435064923,0.9778142015873016,0,1001.346400,999.987200,998.547200,998.865600,998.519200,0.2501,0.0042,0.2503,0.0021
B,e3,10,storm2,70,,0.5,0.25,303,c10_storm2_w80_u70_0022,6622,0.6960642435064923,0.9778142015873016,0,485.221200,485.221200,485.893600,485.221200,485.221200,0.2500,0.0000,0.2500,0.0000
B,e3,10,storm2,70,,0.5,0.25,303,c10_storm2_w80_u70_0023,6622,0.6960642435064923,0.9778142015873016,0,1854.658800,1852.955600,1837.192400,1838.247600,1837.621200,0.2501,0.0089,0.2503,0.0071
B,e3,10,storm2,70,,0.5,0.25,303,c10_storm2_w80_u70_0024,6622,0.6960642435064923,0.9778142015873016,0,1192.875600,1192.875600,1192.875600,1192.875600,1192.875600,0.2504,0.0069,0.2501,0.0023
