part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0022,2253,1216.011200,1026.164800,991.862400,1066.127200,1025.895200,0.2449,0.0081,0.2483,0.0350
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0023,2253,5676.362400,2707.293600,2621.206400,4149.529200,2587.973600,0.2387,0.0613,0.2473,0.1619
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0024,2253,4396.206800,2113.950800,1996.894800,2693.028000,1968.296000,0.2327,0.0108,0.2401,0.1368
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0025,2253,6411.756400,2554.703200,2533.840800,4045.589200,2537.660000,0.2479,0.0113,0.2425,0.1787
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0026,2253,5006.202000,1945.993600,1938.243600,4200.120800,1949.138400,0.2500,0.0071,0.2491,0.1017
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0027,2253,2535.368000,1676.358800,1685.882800,1913.048000,1676.018800,0.2362,0.0027,0.2457,0.0902
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0028,2253,2083.722400,1328.416800,1316.495200,2047.314400,1314.949200,0.2486,0.0051,0.2498,0.0635
alpha,stability,stability,1,0.2,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0029,2253,4540.255600,1377.932000,1226.778800,3004.744800,1223.050400,0.2416,0.0252,0.2429,0.1096
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0020,2253,2113.920800,1611.999200,1660.290800,2038.802000,1622.490800,0.2473,0.0145,0.2458,0.0657
alpha,stability,stability,1,0.05,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0021,2253,2468.501600,2126.468000,2178.691200,2374.960000,2130.568800,0.2502,0.0027,0.2502,0.0755
