part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,303,c09_storm2_w80_u90_0029,1983,2919.402400,2737.221200,2742.211200,2861.547200,2742.631600,0.2484,0.0205,0.2500,0.0439
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0020,1983,2019.141600,1654.607600,1522.398800,2000.008800,1517.397200,0.2496,0.0417,0.2502,0.0455
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0021,1983,1802.379600,1741.578000,1730.555200,1740.481600,1730.250400,0.2492,0.0133,0.2506,0.0297
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0022,1983,1603.211600,1611.531600,1606.063600,1607.199600,1607.043600,0.2504,0.0094,0.2488,0.0190
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0023,1983,1324.423200,1294.378000,1233.342800,1298.630800,1264.015200,0.2496,0.0280,0.2506,0.0311
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0024,1983,1347.746400,1094.620800,1011.966400,1247.527200,1041.743600,0.2502,0.0370,0.2505,0.0557
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0025,1983,1571.562800,1515.072800,1514.028800,1524.554000,1511.117600,0.2488,0.0290,0.2492,0.0323
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0026,1983,1943.694800,1719.718000,1615.831200,1788.966000,1611.856000,0.2451,0.0254,0.2504,0.0594
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0027,1983,1923.940000,1457.236400,1056.241600,1515.174800,1185.069600,0.2498,0.0449,0.2502,0.0841
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0028,1983,922.898800,900.401600,923.550000,934.013200,902.328400,0.2496,0.0133,0.2502,0.0267
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0029,1983,2919.402400,2741.351200,2742.211200,2861.547200,2714.828000,0.2498,0.0232,0.2500,0.0439
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0020,1983,2019.141600,1600.276800,1522.398800,2000.008800,1502.163200,0.2489,0.0174,0.2502,0.0455
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0021,1983,1802.379600,1732.547600,1730.555200,1740.481600,1720.632800,0.2481,0.0100,0.2506,0.0297
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0022,1983,1603.211600,1611.102400,1606.063600,1607.199600,1607.090000,0.2488,0.0126,0.2488,0.0190
grid,targeted,targeted,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0023,1983,1324.423200,1271.590000,1233.342800,1298.630800,1240.054000,0.2504,0.0279,0.2506,0.0311
