t_bh,wo,n_cand,recorded_class,s_hat,s_lo,s_hi,c_hat,c_hat_lo,c_hat_hi,interval_width,margin,rival,verdict,c_star_eval_only
79.06769999999999,W2230,94,2,-0.3945823311805725,-0.684826135635376,-0.10433852672576904,2.3945823311805725,2.104338526725769,2.684826135635376,0.5804876089096069,8.712356169247772e-06,W1769,automate,2
79.10650000000003,W1598,100,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.3368973339280005e-05,W2019,refer,4
79.12049999999999,W2229,117,4,0.3130910396575928,0.022847235202789307,0.6033348441123962,3.6869089603424072,3.3966651558876038,3.9771527647972107,0.5804876089096069,-2.270334899349314e-09,W2201,refer,2
79.1217,W2126,2,4,0.40290382504463196,0.11266002058982849,0.6931476294994354,3.597096174955368,3.3068523705005646,3.8873399794101715,0.5804876089096069,-0.00455851641084537,W2192,refer,2
79.12740000000001,W2197,4,2,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,2.006446893326938,1.7162030888721347,2.2966906977817416,0.5804876089096069,1.4761652920138153e-07,W2181,automate,1
79.1529,W2194,3,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.5275266218539547e-28,W2181,refer,2
79.21809999999999,W2201,119,4,0.32427525520324707,0.034031450748443604,0.6145190596580505,3.675724744796753,3.3854809403419495,3.9659685492515564,0.5804876089096069,-2.833345317811285e-09,W2221,refer,2
79.36030000000001,W1160,93,4,-0.3005838096141815,-0.590827614068985,-0.010340005159378052,4.0,4.0,4.0,0.0,-1.8457110769545263e-10,W1769,refer,4
79.3641,W2019,100,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.967116332294303e-05,W2078,refer,3
79.4188,W1769,92,4,0.2579265236854553,-0.032317280769348145,0.5481703281402588,3.7420734763145447,3.451829671859741,4.0,0.5481703281402588,-4.612036316733798e-11,W2044,refer,2
79.45689999999999,W2078,99,4,0.017867878079414368,-0.2723759263753891,0.30811168253421783,3.9821321219205856,3.691888317465782,4.0,0.30811168253421783,-4.403651497764344e-05,W2055,refer,2
79.5226,W2237,122,2,0.32111814618110657,0.0308743417263031,0.61136195063591,1.6788818538188934,1.38863804936409,1.969125658273697,0.5804876089096069,0.043551149815731424,W2221,automate,1
79.60119999999999,W2055,99,4,0.019459441304206848,-0.2707843631505966,0.3097032457590103,3.980540558695793,3.6902967542409897,4.0,0.3097032457590103,-4.379331140263402e-05,W2155,refer,2
79.60549999999999,W1122,93,4,-0.3977486789226532,-0.6879924833774567,-0.10750487446784973,4.0,4.0,4.0,0.0,-2.656378278998552e-11,W2044,refer,4
79.6387,W1906,98,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.706278635034168e-05,W2155,refer,3
79.64320000000001,W2221,121,4,0.3189229369163513,0.02867913246154785,0.6091667413711548,3.6810770630836487,3.390833258628845,3.971320867538452,0.5804876089096069,-2.4987189566194553e-09,W2220,refer,2
79.6592,W2181,4,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.6396504225179935e-14,W2228,refer,2
79.7744,W2220,120,4,0.32063180208206177,0.0303879976272583,0.6108756065368652,3.6793681979179382,3.3891243934631348,3.9696120023727417,0.5804876089096069,-2.6160277886476478e-09,W2072,refer,2
79.77449999999999,W1908,98,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.871314320578259e-05,W2155,refer,3
79.7795,W2155,97,4,0.0151932118460536,-0.27505059260874987,0.30543701630085707,3.9848067881539464,3.694562983699143,4.0,0.30543701630085707,-5.1136223194333566e-05,W2049,refer,2
79.9296,W1231,92,4,-0.28232014179229736,-0.5725639462471008,0.007923662662506104,4.0,3.992076337337494,4.0,0.007923662662506104,-2.964310744297343e-11,W2044,refer,4
80.018,W1966,97,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.325219486202339e-05,W2049,refer,3
80.08160000000001,W2249,121,1,0.3185514807701111,0.028307676315307617,0.6087952852249146,1.0,1.0,1.0,0.0,1.3746527526863463,W2208,automate,1
80.15940000000002,W2049,96,4,0.021678127348423004,-0.26856567710638046,0.31192193180322647,3.978321872651577,3.6880780681967735,4.0,0.31192193180322647,-5.491534604881887e-05,W1960,refer,2
80.19719999999998,W2208,120,4,0.32976242899894714,0.03951862454414368,0.6200062334537506,3.670237571001053,3.3799937665462494,3.9604813754558563,0.5804876089096069,-2.6776039085940636e-09,W2072,refer,2
80.21060000000001,W2072,119,4,0.22722752392292023,-0.06301628053188324,0.5174713283777237,3.7727724760770798,3.4825286716222763,4.0,0.5174713283777237,-2.3520538925207292e-09,W2231,refer,2
80.2274,W1121,91,4,-0.5643067955970764,-0.8545506000518799,-0.27406299114227295,4.0,4.0,4.0,0.0,-3.7523380936417654e-11,W2044,refer,4
80.26790000000001,W2228,3,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.091611442487272e-12,W2246,refer,2
80.3221,W1960,95,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.8678562814230804e-05,W1875,refer,3
80.43069999999999,W1875,94,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.309125762248004e-05,W1931,refer,3
80.46409999999999,W1137,90,4,-0.4315313398838043,-0.7217751443386078,-0.14128753542900085,4.0,4.0,4.0,0.0,-3.5536073432723817e-11,W2044,refer,4
80.51830000000001,W1931,93,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.47764464799145e-05,W1647,refer,3
80.5298,W2246,2,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.2968979602551305e-10,W2245,refer,2
80.5577,W1647,92,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.855219556654537e-05,W2185,refer,4
80.60640000000002,W1220,89,4,-0.3378625214099884,-0.6281063258647919,-0.047618716955184937,4.0,4.0,4.0,0.0,-3.6101065547535376e-11,W2044,refer,4
80.6417,W1256,88,4,-0.3201647102832794,-0.6104085147380829,-0.029920905828475952,4.0,4.0,4.0,0.0,-4.1031102409769535e-11,W2044,refer,4
80.6561,W2231,118,4,0.3177019953727722,0.02745819091796875,0.6079457998275757,3.682298004627228,3.3920542001724243,3.9725418090820312,0.5804876089096069,-2.8436346534979353e-09,W2178,refer,2
80.7053,W2185,91,4,0.018201611936092377,-0.2720421925187111,0.30844541639089584,3.9817983880639076,3.691554583609104,4.0,0.30844541639089584,-7.10792436156669e-05,W1444,refer,2
80.7113,W1444,90,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.386296646268105e-05,W2051,refer,4
80.7247,W1950,89,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.107614656407409e-05,W2051,refer,3
80.73920000000001,W1174,87,4,-0.48160451650619507,-0.7718483209609985,-0.1913607120513916,4.0,4.0,4.0,0.0,-4.823716588426159e-11,W2044,refer,4
80.7648,W2178,117,4,0.24015375971794128,-0.05009004473686218,0.5303975641727448,3.7598462402820587,3.4696024358272552,4.0,0.5303975641727448,-2.9628166935725557e-09,W2227,refer,2
80.80949999999999,W2051,88,4,0.02745027467608452,-0.26279352977871895,0.317694079130888,3.9725497253239155,3.682305920869112,4.0,0.317694079130888,-7.742272727539986e-05,W2114,refer,2
80.8897,W2227,116,4,0.32216984033584595,0.03192603588104248,0.6124136447906494,3.677830159664154,3.3875863552093506,3.9680739641189575,0.5804876089096069,-3.377400223354631e-09,W2238,refer,2
81.0,W1234,86,4,-0.34331420063972473,-0.6335580050945282,-0.053070396184921265,4.0,4.0,4.0,0.0,-4.8500969490797184e-11,W2044,refer,4
81.13109999999999,W2238,115,4,0.3172449767589569,0.027001172304153442,0.6074887812137604,3.682755023241043,3.3925112187862396,3.9729988276958466,0.5804876089096069,-3.5316669889522237e-09,W2252,refer,2
81.13470000000001,W2252,114,4,0.3140864372253418,0.02384263277053833,0.6043302416801453,3.685913562774658,3.3956697583198547,3.9761573672294617,0.5804876089096069,-3.5937257981628592e-09,W2234,refer,2
81.17509999999999,W2209,4,2,0.2056708186864853,-0.08457298576831818,0.49591462314128876,1.7943291813135147,1.5040853768587112,2.084572985768318,0.5804876089096069,0.04291414583472161,W2203,automate,1
81.2057,W1836,87,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-8.36354580883e-05,W2114,refer,3
81.23920000000003,W1275,85,4,-0.32147714495658875,-0.6117209494113922,-0.03123334050178528,4.0,4.0,4.0,0.0,-5.7429914006427547e-11,W2044,refer,4
81.33569999999999,W2114,86,4,0.02393246814608574,-0.2663113363087177,0.3141762726008892,3.9760675318539143,3.685823727399111,4.0,0.3141762726008892,-8.821611751629475e-05,W1980,refer,2
81.3933,W2234,113,4,0.320621132850647,0.030377328395843506,0.6108649373054504,3.679378867149353,3.3891350626945496,3.9696226716041565,0.5804876089096069,-4.041490864542333e-09,W2084,refer,2
81.397,W1980,85,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-9.322223590587832e-05,W1991,refer,3
81.4044,W1224,84,4,-0.4091366231441498,-0.6993804275989532,-0.11889281868934631,4.0,4.0,4.0,0.0,-6.869681857696687e-11,W2044,refer,4
81.52680000000002,W1991,84,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00010105500201572387,W1866,refer,3
81.5663,W1312,83,4,-0.3097820281982422,-0.6000258326530457,-0.01953822374343872,4.0,4.0,4.0,0.0,-7.303628534013452e-11,W2044,refer,4
81.6231,W2084,112,4,0.2248283326625824,-0.06541547179222107,0.5150721371173859,3.7751716673374176,3.484927862882614,4.0,0.5150721371173859,-4.048509430946028e-09,W2233,refer,2
81.6906,W1265,82,4,-0.3721958100795746,-0.662439614534378,-0.08195200562477112,4.0,4.0,4.0,0.0,-8.786410792791482e-11,W2044,refer,4
81.7115,W1866,83,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00010711103230697678,W1887,refer,3
81.80090000000001,W1887,82,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00011592804179778364,W2204,refer,3
81.8282,W2204,81,4,0.021351821720600128,-0.26889198273420334,0.3115956261754036,3.9786481782794,3.6884043738245964,4.0,0.3115956261754036,-0.00012606584901034816,W2113,refer,2
81.83439999999997,W2113,80,4,0.026438452303409576,-0.2638053521513939,0.31668225675821304,3.9735615476965904,3.683317743241787,4.0,0.31668225675821304,-0.0001312429831642872,W1678,refer,2
81.83480000000002,W1289,81,4,-0.3451492190361023,-0.6353930234909058,-0.05490541458129883,4.0,4.0,4.0,0.0,-9.864002222506697e-11,W2044,refer,4
81.8973,W2233,111,4,0.32560670375823975,0.03536289930343628,0.6158505082130432,3.6743932962417603,3.384149491786957,3.9646371006965637,0.5804876089096069,-4.666965080252142e-09,W2240,refer,2
81.96,W2203,3,4,0.20634594559669495,-0.08389785885810852,0.4965897500514984,3.793654054403305,3.5034102499485016,4.0,0.4965897500514984,-5.582430526635907e-12,W2214,refer,2
82.03240000000001,W2063,5,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.409533672819273e-13,W2132,refer,3
82.06129999999999,W1678,79,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.000138559383136836,W2148,refer,4
82.0971,W2240,110,4,0.32325461506843567,0.0330108106136322,0.6134984195232391,3.6767453849315643,3.386501580476761,3.966989189386368,0.5804876089096069,-4.407179208076565e-09,W2156,refer,2
82.11390000000002,W1518,78,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00014591791459169732,W2148,refer,4
82.1584,W1721,77,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00014791065588919136,W2148,refer,4
82.19829999999999,W2156,109,4,0.2982251048088074,0.007981300354003906,0.5884689092636108,3.7017748951911926,3.411531090736389,3.992018699645996,0.5804876089096069,-4.403481920667475e-09,W2147,refer,3
82.2753,W2147,108,4,0.22921423614025116,-0.06102956831455231,0.5194580405950546,3.770785763859749,3.4805419594049454,4.0,0.5194580405950546,-3.952839237171331e-09,W2225,refer,2
82.2844,W2225,107,4,0.23915141820907593,-0.05109238624572754,0.5293952226638794,3.760848581790924,3.4706047773361206,4.0,0.5293952226638794,-3.074318834148699e-09,W2175,refer,2
82.2868,W2044,80,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-8.63429645200119e-11,W2123,refer,2
82.30090000000003,W1384,79,4,-0.2835712432861328,-0.5738150477409363,0.006672561168670654,4.0,3.9933274388313293,4.0,0.006672561168670654,-5.3658342321495466e-11,W2123,refer,4
82.30949999999999,W2175,106,4,0.22362717986106873,-0.06661662459373474,0.5138709843158722,3.7763728201389313,3.486129015684128,4.0,0.5138709843158722,-3.1023596013832113e-09,W2235,refer,2
82.33489999999999,W2148,76,4,0.02614583820104599,-0.2640979662537575,0.31638964265584946,3.973854161798954,3.6836103573441505,4.0,0.31638964265584946,-0.00015524559261492616,W1889,refer,2
82.33519999999999,W1889,75,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0001586234616207299,W1780,refer,3
82.5167,W1315,78,4,-0.4180164039134979,-0.7082602083683014,-0.12777259945869446,4.0,4.0,4.0,0.0,-6.601514277014402e-11,W2123,refer,4
82.5467,W1780,74,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00016858202389297177,W2215,refer,4
82.6077,W2235,105,4,0.22959119081497192,-0.06065261363983154,0.5198349952697754,3.770408809185028,3.4801650047302246,4.0,0.5198349952697754,-1.5679199022099808e-09,W1904,refer,2
82.60879999999997,W1415,77,4,-0.19954408705234528,-0.48978789150714874,0.09069971740245819,4.0,3.909300282597542,4.0,0.09069971740245819,-6.825624107359776e-11,W2123,refer,4
82.616,W1381,76,4,-0.3825429677963257,-0.6727867722511292,-0.09229916334152222,4.0,4.0,4.0,0.0,-8.239587047870183e-11,W2123,refer,4
82.64659999999999,W1921,73,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00018104085518009163,W2215,refer,3
82.74459999999999,W1904,104,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.4606576421775898e-09,W1753,refer,4
82.7806,W1753,103,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.7347593375206302e-09,W1909,refer,4
82.78800000000003,W1959,72,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0001978133602925517,W2215,refer,3
82.82390000000001,W2132,4,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-8.058913279192912e-12,W2115,refer,4
82.8765,W2215,71,4,0.025261282920837402,-0.26498252153396606,0.31550508737564087,3.9747387170791626,3.684494912624359,4.0,0.31550508737564087,-0.00021152788888366474,W1902,refer,2
82.9341,W1909,102,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.9004601590398714e-09,W2006,refer,4
82.93969999999999,W1560,75,4,-0.38697105646133423,-0.6772148609161377,-0.09672725200653076,4.0,4.0,4.0,0.0,-1.0143101686650008e-10,W2123,refer,4
83.02459999999999,W2006,101,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.241334990348006e-09,W1821,refer,4
83.14160000000001,W1326,74,4,-0.4426746964454651,-0.7329185009002686,-0.15243089199066162,4.0,4.0,4.0,0.0,-1.3644661526885714e-10,W2123,refer,4
83.1507,W1821,100,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.721210620635499e-09,W1712,refer,4
83.15979999999999,W1712,99,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.0503096066988306e-09,W1670,refer,4
83.1715,W1902,70,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00022330560503115287,W1805,refer,3
83.17639999999999,W2123,73,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-1.1093547575494577e-10,W2116,refer,2
83.2124,W1805,69,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00023408010808103984,W1526,refer,3
83.25869999999999,W1670,98,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.3660689686572446e-09,W1657,refer,4
83.2823,W1852,97,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.6158005234190767e-09,W1657,refer,4
83.28610000000003,W1377,72,4,-0.46223294734954834,-0.7524767518043518,-0.17198914289474487,4.0,4.0,4.0,0.0,-4.592519698496377e-11,W2116,refer,4
83.31140000000002,W1526,68,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002488107216945113,W1869,refer,4
83.3133,W2116,71,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-4.516759996716235e-11,W2124,refer,4
83.32509999999999,W1657,96,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.174089150284907e-09,W1846,refer,4
83.41009999999997,W2124,70,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-3.350936361287791e-11,W2143,refer,2
83.47399999999999,W1846,95,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.476607599334872e-09,W1944,refer,4
83.5296,W2143,69,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-1.99076875240396e-11,W2162,refer,2
83.53930000000001,W1406,68,4,-0.474408894777298,-0.7646526992321014,-0.1841650903224945,4.0,4.0,4.0,0.0,-1.3690344426364101e-11,W2162,refer,4
83.54,W2162,67,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-8.917565860380379e-12,W2223,refer,2
83.58289999999997,W1869,67,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002524590482792537,W1752,refer,3
83.62870000000001,W1944,94,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.327999799550352e-09,W1857,refer,4
83.7385,W1857,93,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.386586347952558e-09,W1826,refer,4
83.8238,W1455,66,4,-0.4504101276397705,-0.740653932094574,-0.16016632318496704,4.0,4.0,4.0,0.0,-6.370099794908314e-12,W2223,refer,4
83.84,W1752,66,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002621210583996542,W1760,refer,4
83.8504,W1760,65,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00025781070643060664,W1881,refer,4
83.86240000000001,W1881,64,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00026723285814945466,W1571,refer,3
83.8662,W1826,92,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.555524579883201e-09,W1894,refer,4
83.8926,W1894,91,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-8.824932728496436e-09,W1770,refer,4
83.9418,W2214,2,4,-0.12683889269828796,-0.41708269715309143,0.1634049117565155,4.0,3.8365950882434845,4.0,0.1634049117565155,-6.51086235369209e-20,W2212,refer,2
83.94260000000001,W1770,90,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.0531796458519591e-08,W2025,refer,4
84.0002,W2025,89,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.2066727889605335e-08,W1784,refer,4
84.05829999999999,W1589,63,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00028718278900529337,W1571,refer,4
84.14390000000002,W1571,62,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002833217856055352,W1767,refer,4
84.1508,W1767,61,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002797666397887802,W1587,refer,4
84.1895,W1784,88,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.4911315108307295e-08,W1838,refer,4
84.28920000000001,W1838,87,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.6626006627302666e-08,W1865,refer,4
84.35430000000001,W2115,3,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.3737468988414703e-10,W2109,refer,4
84.37109999999998,W1865,86,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-1.9489004203906064e-08,W1884,refer,4
84.3892,W1884,85,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.1402320854408594e-08,W1798,refer,4
84.432,W1628,84,4,-0.04342417046427727,-0.33366797491908073,0.2468196339905262,4.0,3.753180366009474,4.0,0.2468196339905262,-2.552449662575582e-08,W1798,refer,4
84.482,W1587,60,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002847534564752215,W1516,refer,4
84.52539999999999,W1516,59,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00028735937287094305,W2040,refer,4
84.59209999999999,W1798,83,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-2.529314606716357e-08,W1732,refer,4
84.7029,W1638,82,4,-0.044474080204963684,-0.33471788465976715,0.24576972424983978,4.0,3.75423027575016,4.0,0.24576972424983978,-2.9478962028025806e-08,W1732,refer,4
84.7764,W1485,65,4,-0.326565146446228,-0.6168089509010315,-0.03632134199142456,4.0,4.0,4.0,0.0,-8.960299146694826e-12,W2223,refer,4
84.94279999999999,W2040,58,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.0002775676084448062,W1832,refer,3
85.0137,W1634,81,4,-0.05516828969120979,-0.34541209414601326,0.23507551476359367,4.0,3.7649244852364063,4.0,0.23507551476359367,-3.1068157382017455e-08,W1732,refer,4
85.04950000000001,W1732,80,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.0921633569775144e-08,W1837,refer,4
85.08959999999999,W1837,79,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.389559417995634e-08,W1971,refer,4
85.10150000000002,W1971,78,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-3.9300055966807054e-08,W1755,refer,4
85.11590000000001,W1974,77,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-4.734963641851372e-08,W1755,refer,4
85.18090000000002,W1832,57,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.000296664345314795,W1882,refer,3
85.1926,W1882,56,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00030776581553201875,W1666,refer,3
85.22210000000004,W1514,64,4,-0.22994212806224823,-0.5201859325170517,0.06030167639255524,4.0,3.9396983236074448,4.0,0.06030167639255524,-1.2030121069464277e-11,W2223,refer,4
85.2285,W1928,76,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-5.784128965887834e-08,W1755,refer,4
85.2782,W1755,75,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-6.916693790629653e-08,W1765,refer,4
85.2955,W1506,63,4,-0.2731459438800812,-0.5633897483348846,0.01709786057472229,4.0,3.9829021394252777,4.0,0.01709786057472229,-1.5425332748215194e-11,W2223,refer,4
85.31549999999999,W1765,74,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-7.386443659996193e-08,W1814,refer,4
85.50959999999999,W2020,55,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-0.00033150785839006734,W1666,refer,3
85.61020000000002,W1614,73,4,-0.09734053909778595,-0.3875843435525894,0.19290326535701752,4.0,3.8070967346429825,4.0,0.19290326535701752,-8.740353528848737e-08,W1814,refer,4
85.62540000000001,W1814,72,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-8.45201576683818e-08,W2013,refer,4
85.72200000000001,W2223,62,4,0.2788804769515991,-0.011363327503204346,0.5691242814064026,3.721119523048401,3.4308757185935974,4.0,0.5691242814064026,-1.0719020539147239e-13,W1862,refer,2
85.7238,W2013,71,4,-0.006446893326938152,-0.2966906977817416,0.2837969111278653,4.0,3.7162030888721347,4.0,0.2837969111278653,-9.929581827052687e-08,W1926,refer,4
