campus,cell,inst_id,sigma_s,beta,wtag,twt_rule,twt_oracle
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0015,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.5,w8421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.5,w16421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.5,w27931,249.7500,249.7500
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.75,w8421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.75,w16421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,0.75,w27931,249.7500,249.7500
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,1.0,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,1.0,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,1.0,1.0,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.5,w8421,55.5000,55.5000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.5,w16421,55.5000,55.5000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.5,w27931,83.2500,83.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.75,w8421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.75,w16421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,0.75,w27931,249.7500,249.7500
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,1.0,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,1.0,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0016,2.0,1.0,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.5,w8421,49.9782,49.9782
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.5,w16421,88.7030,88.7030
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.5,w27931,147.5763,147.5763
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.75,w8421,61.2316,61.2316
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.75,w16421,99.9564,99.9564
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,0.75,w27931,181.3365,181.3365
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,1.0,w8421,61.2316,61.2316
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,1.0,w16421,99.9564,99.9564
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,1.0,1.0,w27931,181.3365,181.3365
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.5,w8421,29.0703,29.0703
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.5,w16421,37.2327,37.2327
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.5,w27931,67.5575,67.5575
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.75,w8421,49.9782,49.9782
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.75,w16421,88.7030,88.7030
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,0.75,w27931,147.5763,147.5763
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,1.0,w8421,57.1504,57.1504
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,1.0,w16421,87.7128,87.7128
9,storm150_a300_c80,c09_storm_150_a300_c80_0017,2.0,1.0,w27931,162.9711,162.9711
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.5,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.5,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.5,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.75,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.75,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,0.75,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,1.0,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,1.0,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,1.0,1.0,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.5,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.5,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.5,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.75,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.75,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,0.75,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,1.0,w8421,157.3488,157.3488
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,1.0,w16421,314.6976,314.6976
9,storm150_a300_c80,c09_storm_150_a300_c80_0018,2.0,1.0,w27931,531.0522,531.0522
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0019,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0020,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.5,w8421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.5,w16421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.5,w27931,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.75,w8421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.75,w16421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,0.75,w27931,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,1.0,w8421,39.6452,39.6452
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,1.0,w16421,39.6452,39.6452
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,1.0,1.0,w27931,59.4678,59.4678
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.5,w8421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.5,w16421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.5,w27931,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.75,w8421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.75,w16421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,0.75,w27931,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,1.0,w8421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,1.0,w16421,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0021,2.0,1.0,w27931,19.8226,19.8226
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.5,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.5,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.5,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.75,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.75,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,0.75,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,1.0,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,1.0,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,1.0,1.0,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.5,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.5,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.5,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.75,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.75,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,0.75,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,1.0,w8421,199.0744,199.0744
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,1.0,w16421,398.1488,398.1488
9,storm150_a300_c80,c09_storm_150_a300_c80_0022,2.0,1.0,w27931,671.8761,671.8761
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0023,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0024,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0025,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,1.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.5,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.5,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.5,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.75,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.75,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,0.75,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,1.0,w8421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,1.0,w16421,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0026,2.0,1.0,w27931,0.0000,0.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.5,w8421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.5,w16421,111.0000,111.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.5,w27931,249.7500,249.7500
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.75,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.75,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,0.75,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,1.0,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,1.0,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,1.0,1.0,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.5,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.5,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.5,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.75,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.75,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,0.75,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,1.0,w8421,222.0000,222.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,1.0,w16421,444.0000,444.0000
9,storm150_a300_c80,c09_storm_150_a300_c80_0027,2.0,1.0,w27931,749.2500,749.2500
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.5,w8421,161.1756,161.1756
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.5,w16421,317.3380,317.3380
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.5,w27931,538.3278,538.3278
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.75,w8421,161.1756,161.1756
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.75,w16421,317.3380,317.3380
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,0.75,w27931,538.3278,538.3278
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,1.0,w8421,161.1756,161.1756
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,1.0,w16421,317.3380,317.3380
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,1.0,1.0,w27931,538.3278,538.3278
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.5,w8421,166.1888,166.1888
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.5,w16421,332.3776,332.3776
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.5,w27931,560.8872,560.8872
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.75,w8421,166.1888,166.1888
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.75,w16421,332.3776,332.3776
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,0.75,w27931,560.8872,560.8872
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,1.0,w8421,161.1756,161.1756
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,1.0,w16421,317.3380,317.3380
9,storm150_a300_c80,c09_storm_150_a300_c80_0028,2.0,1.0,w27931,538.3278,538.3278
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.5,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.5,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.5,w27931,346.8339,346.8339
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.75,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.75,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,0.75,w27931,346.8339,346.8339
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,1.0,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,1.0,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,1.0,1.0,w27931,346.8339,346.8339
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.5,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.5,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.5,w27931,346.8339,346.8339
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.75,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.75,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,0.75,w27931,346.8339,346.8339
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,1.0,w8421,102.7656,102.7656
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,1.0,w16421,205.5312,205.5312
9,storm150_a300_c80,c09_storm_150_a300_c80_0029,2.0,1.0,w27931,346.8339,346.8339
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.5,w8421,0.0000,0.0000
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.5,w16421,0.0000,0.0000
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.5,w27931,0.0000,0.0000
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.75,w8421,0.0000,0.0000
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.75,w16421,0.0000,0.0000
9,storm150_a200_c80,c09_storm_150_a200_c80_0000,1.0,0.75,w27931,0.0000,0.0000
