campus,track,cell,rule,beta,inst_id,n_wo,n_crew,window_bh,util_pooled,util_worst,worst_trade,incomplete_at_horizon,makespan,twt_rule,twt_oracle,nlate_rule,nlate_oracle
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0023,400,154,56.9266,0.0646,0.0969,B20,12,95.9757,286.5000,286.5000,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0023,400,154,56.9266,0.0646,0.0969,B20,12,95.9757,286.5000,286.5000,2,2
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0023,400,154,56.9266,0.0646,0.0969,B20,12,95.9757,286.5000,286.5000,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,3.9040,3.9040,1,1
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,3.9040,3.9040,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,3.9040,3.9040,1,1
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,3.9040,3.9040,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,64.3352,64.3352,2,2
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0024,400,154,60.8129,0.0470,0.0808,C10,9,74.4000,64.3352,64.3352,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,202.5880,202.5880,2,2
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,202.5880,202.5880,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,240.1472,240.1472,3,3
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,240.1472,240.1472,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,290.8248,290.8248,4,4
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0025,400,154,62.4184,0.0609,0.0985,E10,15,76.6269,290.8248,290.8248,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,89.7536,89.7536,1,1
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,89.7536,89.7536,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,92.6736,92.6736,2,2
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,92.6736,92.6736,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,92.6736,92.6736,2,2
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0026,400,154,56.8775,0.0643,0.1022,D30,9,77.6232,92.6736,92.6736,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,165.8664,165.8664,2,2
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,165.8664,165.8664,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,177.4456,177.4456,4,4
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0027,400,154,62.1294,0.0451,0.1074,E20,6,77.6973,177.4456,177.4456,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0028,400,154,58.6476,0.0564,0.2861,C30,13,105.5351,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.25,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,0.25,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,0.5,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,0.5,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p50_c100,atc,1.0,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,0,0
10,pmmix,pmmix_p50_c100,edd,1.0,c10_pmmix_400_p50_c100_0029,400,154,60.1592,0.0467,0.0892,E10,11,69.1475,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,14.7548,14.7548,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,14.7548,14.7548,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,14.7548,14.7548,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,14.7548,14.7548,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,78.6116,78.6116,2,2
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0000,400,91,60.3254,0.0948,0.1936,C10,8,98.9288,78.6116,78.6116,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0001,400,91,60.7023,0.0957,0.1841,D20,11,77.8958,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0002,400,91,61.9115,0.0850,0.1357,D30,10,94.0698,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0003,400,91,61.9751,0.0771,0.1339,C30,8,69.9916,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0004,400,91,59.5879,0.1048,0.1830,C10,11,99.1799,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0005,400,91,62.1719,0.0773,0.1506,E10,6,69.8893,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0006,400,91,63.1973,0.0910,0.2321,MISC,13,89.6211,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,15.4384,15.4384,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,15.4384,15.4384,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,16.2064,16.2064,2,2
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,16.2064,16.2064,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,35.6936,35.6936,3,3
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0007,400,91,67.2224,0.1062,0.2092,D30,13,86.6032,35.6936,35.6936,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,1,1
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0008,400,91,66.3275,0.0701,0.1190,B20,10,71.9907,12.2072,12.2072,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0009,400,91,62.1146,0.0923,0.1755,UNK,17,81.8982,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,104.5824,104.5824,2,2
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,104.5824,104.5824,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,104.5824,104.5824,2,2
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,104.5824,104.5824,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,197.1392,197.1392,3,3
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0010,400,91,61.7031,0.0962,0.1577,B20,7,83.1281,197.1392,197.1392,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,1,1
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0011,400,91,56.9657,0.1142,0.1859,D90,12,117.2028,15.1752,15.1752,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0012,400,91,62.7034,0.0767,0.1261,D20,11,82.3055,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,1,1
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0013,400,91,61.1522,0.1062,0.1792,E20,9,134.7059,43.3912,43.3912,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,21.7296,21.7296,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,21.7296,21.7296,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,21.7296,21.7296,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,21.7296,21.7296,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0014,400,91,63.8097,0.1223,0.1690,C30,17,144.6030,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,1,1
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,1,1
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0015,400,91,59.2762,0.0841,0.1382,D30,9,61.3157,52.7632,52.7632,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,69.5584,69.5584,2,2
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,69.5584,69.5584,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,23.4880,23.4880,1,1
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,23.4880,23.4880,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,23.4880,23.4880,1,1
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0016,400,91,61.3338,0.1316,0.2049,D40,16,116.2751,23.4880,23.4880,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0017,400,91,63.3426,0.0946,0.2237,C30,9,71.1420,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,1.0,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,1.0,c10_pmmix_400_p80_c60_0018,400,91,62.0490,0.0717,0.1653,C10,8,64.9366,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.25,c10_pmmix_400_p80_c60_0019,400,91,61.3627,0.0924,0.1147,D90,8,106.6638,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.25,c10_pmmix_400_p80_c60_0019,400,91,61.3627,0.0924,0.1147,D90,8,106.6638,0.0000,0.0000,-1,-1
10,pmmix,pmmix_p80_c60,atc,0.5,c10_pmmix_400_p80_c60_0019,400,91,61.3627,0.0924,0.1147,D90,8,106.6638,0.0000,0.0000,0,0
10,pmmix,pmmix_p80_c60,edd,0.5,c10_pmmix_400_p80_c60_0019,400,91,61.3627,0.0924,0.1147,D90,8,106.6638,0.0000,0.0000,-1,-1
