campus,size,arrival,rule,beta,inst_id,twt_rule,twt_oracle,twt_rule_wonly,twt_oracle_wonly,n_shift,feasible,util_pooled,util_worst,worst_trade,window_bh,makespan,incomplete_at_window,n_wos
10,150,a125,edd,0.5,c10_storm_150_a125_c80_0027,19.1512,19.1512,,,81,1,0.1241,0.2638,C10,20.266,91.703,10,150
10,150,a125,atc,1.0,c10_storm_150_a125_c80_0027,19.1512,19.1512,19.1512,19.1512,66,1,0.1241,0.2638,C10,20.266,91.703,10,150
10,150,a125,edd,1.0,c10_storm_150_a125_c80_0027,19.1512,19.1512,,,66,1,0.1241,0.2638,C10,20.266,91.703,10,150
10,150,a125,atc,0.25,c10_storm_150_a125_c80_0028,0.0000,0.0000,0.0000,0.0000,83,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,edd,0.25,c10_storm_150_a125_c80_0028,0.0000,0.0000,,,83,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,atc,0.5,c10_storm_150_a125_c80_0028,0.0000,0.0000,0.0000,0.0000,78,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,edd,0.5,c10_storm_150_a125_c80_0028,0.0000,0.0000,,,78,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,atc,1.0,c10_storm_150_a125_c80_0028,0.0000,0.0000,0.0000,0.0000,75,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,edd,1.0,c10_storm_150_a125_c80_0028,0.0000,0.0000,,,75,1,0.0674,0.1242,D30,18.753,20.144,9,150
10,150,a125,atc,0.25,c10_storm_150_a125_c80_0029,0.0000,0.0000,0.0000,0.0000,84,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a125,edd,0.25,c10_storm_150_a125_c80_0029,0.0000,0.0000,,,84,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a125,atc,0.5,c10_storm_150_a125_c80_0029,0.0000,0.0000,0.0000,0.0000,83,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a125,edd,0.5,c10_storm_150_a125_c80_0029,0.0000,0.0000,,,83,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a125,atc,1.0,c10_storm_150_a125_c80_0029,0.0000,0.0000,0.0000,0.0000,79,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a125,edd,1.0,c10_storm_150_a125_c80_0029,0.0000,0.0000,,,79,1,0.0713,0.3208,E10,20.381,29.252,16,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0000,0.0000,0.0000,0.0000,0.0000,83,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0000,0.0000,0.0000,,,83,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0000,0.0000,0.0000,0.0000,0.0000,72,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0000,0.0000,0.0000,,,72,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0000,0.0000,0.0000,0.0000,0.0000,67,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0000,0.0000,0.0000,,,67,1,0.1376,0.1896,E10,15.111,93.481,8,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0001,0.0000,0.0000,0.0000,0.0000,84,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0001,0.0000,0.0000,,,84,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0001,0.0000,0.0000,0.0000,0.0000,85,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0001,0.0000,0.0000,,,85,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0001,0.0000,0.0000,0.0000,0.0000,68,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0001,0.0000,0.0000,,,68,1,0.0779,0.1597,D50,15.752,22.900,9,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0002,0.0000,0.0000,0.0000,0.0000,97,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0002,0.0000,0.0000,,,97,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0002,0.0000,0.0000,0.0000,0.0000,90,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0002,0.0000,0.0000,,,90,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0002,0.0000,0.0000,0.0000,0.0000,62,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0002,0.0000,0.0000,,,62,1,0.0962,0.1900,D20,15.391,21.372,15,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0003,0.0000,0.0000,0.0000,0.0000,87,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0003,0.0000,0.0000,,,87,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0003,0.0000,0.0000,0.0000,0.0000,80,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0003,0.0000,0.0000,,,80,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0003,0.0000,0.0000,0.0000,0.0000,69,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0003,0.0000,0.0000,,,69,1,0.0766,0.1389,D30,16.523,18.541,7,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0004,56.3424,56.3424,56.3424,56.3424,89,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0004,56.3424,56.3424,,,89,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0004,56.3424,56.3424,56.3424,56.3424,83,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0004,56.3424,56.3424,,,83,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0004,56.3424,56.3424,56.3424,56.3424,65,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0004,56.3424,56.3424,,,65,1,0.1266,0.2217,D50,14.106,28.690,18,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0005,0.0000,0.0000,0.0000,0.0000,87,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0005,0.0000,0.0000,,,87,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0005,0.0000,0.0000,0.0000,0.0000,89,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0005,0.0000,0.0000,,,89,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0005,0.0000,0.0000,0.0000,0.0000,69,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0005,0.0000,0.0000,,,69,1,0.1061,0.3475,E10,13.917,17.972,14,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0006,0.0000,0.0000,0.0000,0.0000,87,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0006,0.0000,0.0000,,,87,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0006,0.0000,0.0000,0.0000,0.0000,90,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0006,0.0000,0.0000,,,90,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0006,0.0000,0.0000,0.0000,0.0000,66,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0006,0.0000,0.0000,,,66,1,0.1607,0.2441,D40,14.529,83.286,11,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0007,86.6008,86.6008,0.0000,0.0000,99,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0007,86.6008,86.6008,,,99,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0007,0.0000,0.0000,0.0000,0.0000,91,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0007,0.0000,0.0000,,,91,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0007,0.0000,0.0000,0.0000,0.0000,73,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0007,0.0000,0.0000,,,73,1,0.1226,0.6896,UNK,14.832,30.124,11,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0008,14.7152,14.7152,14.7152,14.7152,91,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0008,14.7152,14.7152,,,91,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0008,14.7152,14.7152,14.7152,14.7152,89,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0008,14.7152,14.7152,,,89,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0008,41.2672,41.2672,14.7152,14.7152,57,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0008,41.2672,41.2672,,,57,1,0.1334,0.2341,D30,14.158,33.535,19,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0009,0.0000,0.0000,0.0000,0.0000,87,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0009,0.0000,0.0000,,,87,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0009,0.0000,0.0000,0.0000,0.0000,80,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0009,0.0000,0.0000,,,80,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0009,0.0000,0.0000,0.0000,0.0000,63,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0009,0.0000,0.0000,,,63,1,0.1425,0.2707,D40,14.778,100.450,15,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,85,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0010,0.0000,0.0000,,,85,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,76,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0010,0.0000,0.0000,,,76,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0010,0.0000,0.0000,0.0000,0.0000,65,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0010,0.0000,0.0000,,,65,1,0.0753,0.1135,D50,18.075,46.230,9,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0011,139.2368,139.2368,0.0000,0.0000,94,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0011,139.2368,139.2368,,,94,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0011,139.2368,139.2368,0.0000,0.0000,83,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0011,139.2368,139.2368,,,83,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0011,5.6184,5.6184,0.0000,0.0000,59,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0011,5.6184,5.6184,,,59,1,0.1854,0.6151,C30,13.653,75.334,11,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0012,0.0000,0.0000,0.0000,0.0000,87,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0012,0.0000,0.0000,,,87,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0012,0.0000,0.0000,0.0000,0.0000,87,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0012,0.0000,0.0000,,,87,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0012,0.0000,0.0000,0.0000,0.0000,72,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0012,0.0000,0.0000,,,72,1,0.0912,0.2072,D30,15.084,27.417,17,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0013,342.1360,342.1360,342.1360,342.1360,95,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0013,342.1360,342.1360,,,95,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0013,342.1360,342.1360,342.1360,342.1360,93,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0013,342.1360,342.1360,,,93,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0013,342.1360,342.1360,342.1360,342.1360,68,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0013,342.1360,342.1360,,,68,1,0.1102,0.1469,D40,15.931,56.660,15,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0014,0.0000,0.0000,0.0000,0.0000,100,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0014,0.0000,0.0000,,,100,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0014,0.0000,0.0000,0.0000,0.0000,89,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0014,0.0000,0.0000,,,89,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0014,0.0000,0.0000,0.0000,0.0000,65,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0014,0.0000,0.0000,,,65,1,0.0721,0.2858,C10,15.848,18.952,6,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0015,0.0000,0.0000,0.0000,0.0000,94,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0015,0.0000,0.0000,,,94,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0015,0.0000,0.0000,0.0000,0.0000,91,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0015,0.0000,0.0000,,,91,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0015,0.0000,0.0000,0.0000,0.0000,61,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0015,0.0000,0.0000,,,61,1,0.1218,0.3416,D50,14.509,28.843,21,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0016,26.6608,26.6608,0.0000,0.0000,94,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0016,26.6608,26.6608,,,94,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0016,26.6608,26.6608,0.0000,0.0000,92,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0016,26.6608,26.6608,,,92,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0016,26.6608,26.6608,0.0000,0.0000,57,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0016,26.6608,26.6608,,,57,1,0.1168,0.2378,C10,17.118,93.453,8,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0017,0.0000,0.0000,0.0000,0.0000,93,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0017,0.0000,0.0000,,,93,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0017,0.0000,0.0000,0.0000,0.0000,91,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0017,0.0000,0.0000,,,91,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0017,0.0000,0.0000,0.0000,0.0000,65,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0017,0.0000,0.0000,,,65,1,0.0810,0.2296,UNK,16.869,26.044,10,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,89,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0018,0.0000,0.0000,,,89,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,94,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0018,0.0000,0.0000,,,94,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0018,0.0000,0.0000,0.0000,0.0000,67,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0018,0.0000,0.0000,,,67,1,0.0977,0.1489,D30,15.304,41.125,8,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0019,106.0336,106.0336,106.0336,106.0336,90,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0019,106.0336,106.0336,,,90,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0019,106.0336,106.0336,106.0336,106.0336,92,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0019,106.0336,106.0336,,,92,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0019,124.8404,124.8404,106.0336,106.0336,79,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0019,124.8404,124.8404,,,79,1,0.1037,0.9050,UNK,15.857,38.433,17,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,88,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0020,0.0000,0.0000,,,88,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,86,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0020,0.0000,0.0000,,,86,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0020,0.0000,0.0000,0.0000,0.0000,72,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0020,0.0000,0.0000,,,72,1,0.0800,0.1707,D50,15.110,16.865,12,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0021,0.0000,0.0000,0.0000,0.0000,97,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0021,0.0000,0.0000,,,97,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0021,0.0000,0.0000,0.0000,0.0000,94,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0021,0.0000,0.0000,,,94,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0021,58.8448,58.8448,0.0000,0.0000,67,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0021,58.8448,58.8448,,,67,1,0.1465,0.2498,D20,15.336,82.565,16,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0022,0.0000,0.0000,0.0000,0.0000,99,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0022,0.0000,0.0000,,,99,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0022,0.0000,0.0000,0.0000,0.0000,93,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0022,0.0000,0.0000,,,93,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0022,0.0000,0.0000,0.0000,0.0000,62,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0022,0.0000,0.0000,,,62,1,0.1104,0.2139,D30,13.309,23.306,17,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0023,0.0000,0.0000,0.0000,0.0000,86,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0023,0.0000,0.0000,,,86,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0023,0.0000,0.0000,0.0000,0.0000,78,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0023,0.0000,0.0000,,,78,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0023,0.0000,0.0000,0.0000,0.0000,66,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0023,0.0000,0.0000,,,66,1,0.0895,0.1831,C10,13.740,22.294,12,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0024,0.0000,0.0000,0.0000,0.0000,90,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0024,0.0000,0.0000,,,90,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0024,42.4256,42.4256,0.0000,0.0000,92,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0024,42.4256,42.4256,,,92,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0024,0.0000,0.0000,0.0000,0.0000,69,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0024,0.0000,0.0000,,,69,1,0.0686,0.9073,UNK,19.070,43.565,8,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0025,38.0640,38.0640,38.0640,38.0640,84,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0025,38.0640,38.0640,,,84,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0025,38.0640,38.0640,38.0640,38.0640,76,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0025,38.0640,38.0640,,,76,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0025,38.0640,38.0640,38.0640,38.0640,67,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0025,38.0640,38.0640,,,67,1,0.1042,0.4359,E20,14.252,26.620,10,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0026,0.0000,0.0000,20.8612,20.8612,92,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0026,0.0000,0.0000,,,92,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0026,41.7224,41.7224,41.7224,41.7224,89,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0026,41.7224,41.7224,,,89,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0026,41.7224,41.7224,41.7224,41.7224,68,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,edd,1.0,c10_storm_150_a150_c80_0026,41.7224,41.7224,,,68,1,0.0792,0.1968,D90,16.172,24.951,7,150
10,150,a150,atc,0.25,c10_storm_150_a150_c80_0027,19.1512,19.1512,19.1512,19.1512,91,1,0.1489,0.3166,C10,16.888,91.564,12,150
10,150,a150,edd,0.25,c10_storm_150_a150_c80_0027,19.1512,19.1512,,,91,1,0.1489,0.3166,C10,16.888,91.564,12,150
10,150,a150,atc,0.5,c10_storm_150_a150_c80_0027,19.1512,19.1512,19.1512,19.1512,95,1,0.1489,0.3166,C10,16.888,91.564,12,150
10,150,a150,edd,0.5,c10_storm_150_a150_c80_0027,19.1512,19.1512,,,95,1,0.1489,0.3166,C10,16.888,91.564,12,150
10,150,a150,atc,1.0,c10_storm_150_a150_c80_0027,19.1512,19.1512,19.1512,19.1512,65,1,0.1489,0.3166,C10,16.888,91.564,12,150
