campus,u,beta,inst_id,n_wos,util_pool,util_worst,inc_atc,inc_atc_frac,makespan_atc,twt_atc,twt_edd,twt_oracle,feas_atc,feas_edd,feas_oracle
10,70,1.0,c10_storm2_w80_u70_0006,6609,0.6836886607142844,0.9841371527777787,132,0.01997276441216523,169.5292,1657.8947999999998,1646.0416,1645.7511999999997,True,True,True
10,70,0.25,c10_storm2_w80_u70_0007,6465,0.6907725162337652,0.9766602857142869,121,0.018716163959783448,151.7846,661.06,661.06,662.2832,True,True,True
10,70,0.5,c10_storm2_w80_u70_0007,6465,0.6907725162337652,0.9766602857142869,121,0.018716163959783448,151.7846,739.6927999999998,739.6927999999998,740.9159999999999,True,True,True
10,70,0.75,c10_storm2_w80_u70_0007,6465,0.6907725162337652,0.9766602857142869,121,0.018716163959783448,151.7846,883.6667999999997,883.6667999999997,884.8899999999999,True,True,True
10,70,1.0,c10_storm2_w80_u70_0007,6465,0.6907725162337652,0.9766602857142869,121,0.018716163959783448,151.7846,1376.4183999999996,1376.3007999999995,1376.0247999999997,True,True,True
10,70,0.25,c10_storm2_w80_u70_0008,6591,0.6992368019480503,1.032309750000001,139,0.021089364284630558,136.32760000000002,1362.8694000000003,1336.7506,1229.6749999999997,True,True,True
10,70,0.5,c10_storm2_w80_u70_0008,6591,0.6992368019480503,1.032309750000001,139,0.021089364284630558,136.32760000000002,1388.2134000000003,1387.0626,1264.8917999999999,True,True,True
10,70,0.75,c10_storm2_w80_u70_0008,6591,0.6992368019480503,1.032309750000001,139,0.021089364284630558,136.32760000000002,1543.4812,1596.8255999999997,1442.1071999999995,True,True,True
10,70,1.0,c10_storm2_w80_u70_0008,6591,0.6992368019480503,1.032309750000001,139,0.021089364284630558,136.32760000000002,1679.1435999999997,1797.4479999999994,1578.2991999999997,True,True,True
10,70,0.25,c10_storm2_w80_u70_0009,6614,0.6958616639610383,0.99864275,142,0.021469609918355004,140.5894,776.3644,774.5316,785.2132,True,True,True
10,70,0.5,c10_storm2_w80_u70_0009,6614,0.6958616639610383,0.99864275,142,0.021469609918355004,140.5894,1001.8032000000001,999.9704000000002,1011.9536,True,True,True
10,70,0.75,c10_storm2_w80_u70_0009,6614,0.6958616639610383,0.99864275,142,0.021469609918355004,140.5894,776.8140000000001,770.4979999999998,804.0300000000001,True,True,True
10,70,1.0,c10_storm2_w80_u70_0009,6614,0.6958616639610383,0.99864275,142,0.021469609918355004,140.5894,1186.2072000000003,1197.2184000000002,1199.2616000000003,True,True,True
10,70,0.25,c10_storm2_w80_u70_0010,6606,0.7167843100649343,0.9849143214285719,125,0.018922191946715107,149.6574,1798.7564000000002,1798.7939999999999,1798.6868,True,True,True
10,70,0.5,c10_storm2_w80_u70_0010,6606,0.7167843100649343,0.9849143214285719,125,0.018922191946715107,149.6574,2008.2384000000002,2008.2760000000003,2008.1688000000004,True,True,True
10,70,0.75,c10_storm2_w80_u70_0010,6606,0.7167843100649343,0.9849143214285719,125,0.018922191946715107,149.6574,2201.666,2201.7036000000003,2201.5964,True,True,True
10,70,1.0,c10_storm2_w80_u70_0010,6606,0.7167843100649343,0.9849143214285719,125,0.018922191946715107,149.6574,1772.4332000000004,1772.4708000000005,1772.4812000000002,True,True,True
10,70,0.25,c10_storm2_w80_u70_0011,6478,0.7139771266233755,0.9605014999999998,143,0.022074714418030255,167.88170000000002,1945.7888000000003,1946.1640000000002,1945.9256000000005,True,True,True
10,70,0.5,c10_storm2_w80_u70_0011,6478,0.7139771266233755,0.9605014999999998,143,0.022074714418030255,167.88170000000002,2278.1748000000002,2278.55,2278.5172000000002,True,True,True
10,70,0.75,c10_storm2_w80_u70_0011,6478,0.7139771266233755,0.9605014999999998,143,0.022074714418030255,167.88170000000002,2546.9300000000003,2547.2076000000006,2546.9268,True,True,True
10,70,1.0,c10_storm2_w80_u70_0011,6478,0.7139771266233755,0.9605014999999998,143,0.022074714418030255,167.88170000000002,2817.9696000000004,2812.572400000001,2824.652,True,True,True
10,90,0.25,c10_storm2_w80_u90_0000,8455,0.9088088798701283,1.2641132638888886,971,0.11484328799526908,156.3759,2251.6664000000005,1951.6963999999991,1659.9880000000003,True,True,True
10,90,0.5,c10_storm2_w80_u90_0000,8455,0.9088088798701283,1.2641132638888886,971,0.11484328799526908,156.3759,2102.1680000000006,1755.7539999999997,1492.5096000000003,True,True,True
10,90,0.75,c10_storm2_w80_u90_0000,8455,0.9088088798701283,1.2641132638888886,971,0.11484328799526908,156.3759,2188.254400000001,1849.3352000000002,1427.9991999999997,True,True,True
10,90,1.0,c10_storm2_w80_u90_0000,8455,0.9088088798701283,1.2641132638888886,971,0.11484328799526908,156.3759,2470.540000000001,2182.8364,1682.9904000000006,True,True,True
10,90,0.25,c10_storm2_w80_u90_0001,8541,0.8978845616883099,1.2422273214285726,791,0.09261210631073645,166.1268,1024.5743999999995,1011.6111999999994,929.3267999999999,True,True,True
10,90,0.5,c10_storm2_w80_u90_0001,8541,0.8978845616883099,1.2422273214285726,791,0.09261210631073645,166.1268,1218.5007999999993,1260.3579999999993,1114.5076,True,True,True
10,90,0.75,c10_storm2_w80_u90_0001,8541,0.8978845616883099,1.2422273214285726,791,0.09261210631073645,166.1268,1269.6675999999998,1288.7547999999997,1155.6796,True,True,True
10,90,1.0,c10_storm2_w80_u90_0001,8541,0.8978845616883099,1.2422273214285726,791,0.09261210631073645,166.1268,1532.6160000000002,1562.8195999999998,1501.8483999999996,True,True,True
10,90,0.25,c10_storm2_w80_u90_0002,8560,0.9192692694805182,1.2662204166666666,815,0.09521028037383178,159.2147,1992.9483999999989,1895.6335999999997,1668.007999999999,True,True,True
10,90,0.5,c10_storm2_w80_u90_0002,8560,0.9192692694805182,1.2662204166666666,815,0.09521028037383178,159.2147,2412.5699999999993,2341.857999999998,1856.4583999999995,True,True,True
