part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0022,12155,95014.615200,7235.672600,3318.787200,39246.638400,4853.884000,0.2500,0.0532,0.2492,0.2580
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0023,12155,126058.611800,13912.429000,4100.143200,60839.817600,11731.897600,0.2500,0.0555,0.2500,0.2968
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0024,12155,94262.789200,9879.746800,3176.285600,46631.485000,7104.094400,0.2493,0.0489,0.2494,0.2470
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0025,12155,107848.350400,9362.514800,3847.268400,55286.165600,5958.484800,0.2501,0.0575,0.2496,0.2504
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0026,12155,93903.634800,6149.998800,3561.902800,33419.862400,4388.922600,0.2495,0.0530,0.2493,0.2913
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0027,12155,111378.213800,16789.275200,8684.596000,45837.898600,11974.297800,0.2496,0.0663,0.2495,0.2859
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0028,12155,94783.432400,8024.002400,4022.371200,42494.864600,5713.944600,0.2494,0.0471,0.2496,0.2501
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,301,c10_storm2_w80_u130_0029,12155,70832.844000,6178.887200,3203.958000,35545.055200,4996.187600,0.2500,0.0282,0.2500,0.2088
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0020,12155,94348.908800,11973.912000,3534.450400,58251.091200,10980.747600,0.2500,0.0195,0.2498,0.2361
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0021,12155,78761.139600,8798.452000,6215.658800,30840.826000,7341.306400,0.2497,0.0419,0.2500,0.2601
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0022,12155,95014.615200,8580.582400,3318.787200,42944.567200,6774.137000,0.2500,0.0196,0.2500,0.2464
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0023,12155,126058.611800,15757.375000,4100.143200,66874.175800,14632.643200,0.2500,0.0173,0.2500,0.2910
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0024,12155,94262.789200,11827.496800,3176.285600,47623.883200,9711.849800,0.2494,0.0212,0.2495,0.2458
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0025,12155,107848.350400,10680.761600,3847.268400,54255.169200,8869.472800,0.2496,0.0268,0.2493,0.2579
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0026,12155,93903.634800,7233.989000,3561.902800,48069.809600,6023.430400,0.2497,0.0153,0.2487,0.2520
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0027,12155,111378.213800,19720.006000,8684.596000,57272.121400,13704.295600,0.2495,0.0552,0.2496,0.2775
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0028,12155,94783.432400,9464.774600,4022.371200,44939.921200,7597.605400,0.2499,0.0259,0.2498,0.2470
map,stability,stability,1,0.1,global,10,storm2,130,1.0,0.25,302,c10_storm2_w80_u130_0029,12155,70832.844000,8421.099200,3203.958000,34401.644000,7569.556400,0.2500,0.0141,0.2500,0.2152
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0020,10267,7841.446000,4982.176400,1263.991200,2829.354800,2683.278400,0.2498,0.0611,0.2500,0.0751
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0021,10267,6937.659200,4600.837200,1113.894600,1972.035800,1969.306400,0.2494,0.0537,0.2495,0.0757
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0022,10267,7058.017000,5710.272600,1632.657600,2489.657200,3182.933200,0.2492,0.0524,0.2498,0.0643
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0023,10267,9502.409200,7754.950800,3394.430000,4231.574800,4485.879600,0.2488,0.0495,0.2498,0.0700
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0024,10267,8683.281000,5707.712800,1260.720000,2801.171400,2929.323000,0.2498,0.0582,0.2497,0.0811
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0025,10267,11934.271400,8371.437200,1082.609600,2450.917200,3473.825800,0.2495,0.0783,0.2498,0.0904
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0026,10267,5502.794000,3852.858600,1159.070000,2498.028800,2177.738800,0.2495,0.0412,0.2498,0.0631
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,303,c10_storm2_w80_u110_0027,10267,6804.028400,4579.280000,1162.138800,2262.009200,2446.533200,0.2492,0.0507,0.2496,0.0722
