campus,track,size,level,rule,beta,inst_id,twt_rule,twt_oracle
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0019,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0019,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0019,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0020,0.0000,0.0000
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0020,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0020,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0020,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0021,34.9464,34.9464
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0021,34.9464,34.9464
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0021,34.9464,34.9464
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0021,34.9464,34.9464
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0022,6.6976,6.6976
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0022,6.6976,6.6976
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0022,6.6976,6.6976
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0022,6.6976,6.6976
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0023,0.0000,0.0000
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0023,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0023,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0023,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0024,41.1536,41.1536
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0024,41.1536,41.1536
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0024,95.3328,95.3328
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0024,95.3328,95.3328
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0025,289.1888,289.1888
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0025,289.1888,289.1888
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0025,662.9184,662.9184
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0025,662.9184,662.9184
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0026,0.0000,0.0000
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0026,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0026,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0026,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0027,0.0000,0.0000
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0027,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0027,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0027,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0028,0.0000,0.0000
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0028,0.0000,0.0000
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0028,0.0000,0.0000
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0028,0.0000,0.0000
10,storm,150,a300_c80,atc,0.5,c10_storm_150_a300_c80_0029,3.1160,3.1160
10,storm,150,a300_c80,edd,0.5,c10_storm_150_a300_c80_0029,3.1160,3.1160
10,storm,150,a300_c80,atc,1.0,c10_storm_150_a300_c80_0029,3.1160,3.1160
10,storm,150,a300_c80,edd,1.0,c10_storm_150_a300_c80_0029,3.1160,3.1160
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0000,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0000,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0000,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0000,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0001,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0001,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0001,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0001,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0002,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0002,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0002,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0002,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0003,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0003,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0003,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0003,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0004,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0004,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0004,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0004,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0005,71.8240,71.8240
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0005,71.8240,71.8240
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0005,99.9744,99.9744
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0005,99.9744,99.9744
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0006,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0006,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0006,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0006,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0007,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0007,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0007,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0007,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0008,97.4248,97.4248
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0008,97.4248,97.4248
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0008,97.4248,97.4248
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0008,97.4248,97.4248
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0009,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0009,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0009,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0009,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0010,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0010,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0010,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0010,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0011,16.9740,16.9740
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0011,16.9740,16.9740
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0011,57.4468,57.4468
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0011,57.4468,57.4468
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0012,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0012,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0012,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0012,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0013,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0013,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0013,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0013,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0014,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0014,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0014,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0014,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0015,36.8968,36.8968
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0015,36.8968,36.8968
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0015,36.8968,36.8968
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0015,36.8968,36.8968
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0016,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0016,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0016,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0016,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0017,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0017,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0017,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0017,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0018,8.4176,8.4176
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0018,8.4176,8.4176
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0018,8.4176,8.4176
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0018,8.4176,8.4176
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0019,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0019,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0019,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0019,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0020,52.7504,52.7504
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0020,52.7504,52.7504
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0020,52.7504,52.7504
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0020,52.7504,52.7504
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0021,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0021,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0021,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0021,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0022,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0022,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0022,29.2740,29.2740
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0022,29.2740,29.2740
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0023,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0023,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0023,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0023,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0024,17.8712,17.8712
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0024,17.8712,17.8712
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0024,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0024,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0025,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0025,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0025,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0025,0.0000,0.0000
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0026,182.5344,182.5344
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0026,182.5344,182.5344
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0026,27.2672,27.2672
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0026,27.2672,27.2672
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0027,4.1440,4.1440
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0027,4.1440,4.1440
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0027,4.1440,4.1440
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0027,4.1440,4.1440
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0028,16.1704,16.1704
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0028,16.1704,16.1704
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0028,16.1704,16.1704
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0028,16.1704,16.1704
10,storm,150,a200_c100,atc,0.5,c10_storm_150_a200_c100_0029,0.0000,0.0000
10,storm,150,a200_c100,edd,0.5,c10_storm_150_a200_c100_0029,0.0000,0.0000
10,storm,150,a200_c100,atc,1.0,c10_storm_150_a200_c100_0029,0.0000,0.0000
10,storm,150,a200_c100,edd,1.0,c10_storm_150_a200_c100_0029,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0000,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0000,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0000,80.0032,80.0032
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0000,80.0032,80.0032
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0001,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0001,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0001,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0001,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0002,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0002,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0002,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0002,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0003,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0003,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0003,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0003,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0004,111.0432,111.0432
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0004,111.0432,111.0432
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0004,111.0432,111.0432
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0004,111.0432,111.0432
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0005,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0005,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0005,13.4176,13.4176
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0005,13.4176,13.4176
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0006,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0006,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0006,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0006,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0007,3.9792,3.9792
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0007,3.9792,3.9792
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0007,44.1960,44.1960
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0007,44.1960,44.1960
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0008,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0008,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0008,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0008,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0009,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0009,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0009,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0009,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0010,90.1904,90.1904
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0010,90.1904,90.1904
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0010,100.8144,100.8144
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0010,100.8144,100.8144
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0011,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0011,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0011,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0011,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0012,55.5600,55.5600
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0012,55.5600,55.5600
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0012,55.5600,55.5600
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0012,55.5600,55.5600
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0013,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0013,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0013,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0013,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0014,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0014,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0014,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0014,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0015,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0015,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0015,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0015,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0016,5.6680,5.6680
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0016,5.6680,5.6680
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0016,5.6680,5.6680
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0016,5.6680,5.6680
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0017,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0017,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0017,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0017,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0018,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0018,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0018,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0018,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0019,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0019,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0019,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0019,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0020,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0020,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0020,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0020,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0021,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0021,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0021,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0021,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0022,149.2424,149.2424
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0022,149.2424,149.2424
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0022,149.2424,149.2424
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0022,149.2424,149.2424
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0023,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0023,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0023,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0023,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0024,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0024,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0024,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0024,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0025,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0025,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0025,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0025,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0026,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0026,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0026,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0026,0.0000,0.0000
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0027,62.1832,62.1832
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0027,62.1832,62.1832
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0027,40.4536,40.4536
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0027,40.4536,40.4536
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0028,22.5792,22.5792
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0028,22.5792,22.5792
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0028,22.5792,22.5792
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0028,22.5792,22.5792
10,storm,150,a300_c100,atc,0.5,c10_storm_150_a300_c100_0029,0.0000,0.0000
10,storm,150,a300_c100,edd,0.5,c10_storm_150_a300_c100_0029,0.0000,0.0000
10,storm,150,a300_c100,atc,1.0,c10_storm_150_a300_c100_0029,0.0000,0.0000
10,storm,150,a300_c100,edd,1.0,c10_storm_150_a300_c100_0029,0.0000,0.0000
10,pmmix,150,p20_c60,atc,0.5,c10_pmmix_150_p20_c60_0000,0.0000,0.0000
10,pmmix,150,p20_c60,edd,0.5,c10_pmmix_150_p20_c60_0000,0.0000,0.0000
10,pmmix,150,p20_c60,atc,1.0,c10_pmmix_150_p20_c60_0000,31.8288,31.8288
10,pmmix,150,p20_c60,edd,1.0,c10_pmmix_150_p20_c60_0000,31.8288,31.8288
10,pmmix,150,p20_c60,atc,0.5,c10_pmmix_150_p20_c60_0001,0.0000,0.0000
10,pmmix,150,p20_c60,edd,0.5,c10_pmmix_150_p20_c60_0001,0.0000,0.0000
10,pmmix,150,p20_c60,atc,1.0,c10_pmmix_150_p20_c60_0001,0.0000,0.0000
10,pmmix,150,p20_c60,edd,1.0,c10_pmmix_150_p20_c60_0001,0.0000,0.0000
10,pmmix,150,p20_c60,atc,0.5,c10_pmmix_150_p20_c60_0002,25.7312,25.7312
10,pmmix,150,p20_c60,edd,0.5,c10_pmmix_150_p20_c60_0002,25.7312,25.7312
10,pmmix,150,p20_c60,atc,1.0,c10_pmmix_150_p20_c60_0002,47.9160,47.9160
10,pmmix,150,p20_c60,edd,1.0,c10_pmmix_150_p20_c60_0002,47.9160,47.9160
10,pmmix,150,p20_c60,atc,0.5,c10_pmmix_150_p20_c60_0003,0.0000,0.0000
